p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"402,719",0,"78,926",0.16,1.00,1.00
0.05,"17,736",76,0.00,"17,736","384,983",76,"78,850",0.17,1.00,0.96
0.1,"31,235",425,0.01,"48,971","353,748",501,"78,425",0.18,0.99,0.90
0.15,"33,008",722,0.02,"81,979","320,740","1,223","77,703",0.20,0.98,0.83
0.2,"32,548","1,151",0.03,"114,527","288,192","2,374","76,552",0.21,0.97,0.76
0.25,"31,196","1,561",0.05,"145,723","256,996","3,935","74,991",0.23,0.95,0.69
0.3,"30,116","2,072",0.06,"175,839","226,880","6,007","72,919",0.24,0.92,0.62
0.35,"28,951","2,453",0.08,"204,790","197,929","8,460","70,466",0.26,0.89,0.56
0.4,"27,159","3,024",0.10,"231,949","170,770","11,484","67,442",0.28,0.85,0.49
0.45,"25,589","3,386",0.12,"257,538","145,181","14,870","64,056",0.31,0.81,0.43
0.5,"23,935","4,016",0.14,"281,473","121,246","18,886","60,040",0.33,0.76,0.38
0.55,"21,895","4,548",0.17,"303,368","99,351","23,434","55,492",0.36,0.70,0.32
0.6,"20,094","4,954",0.20,"323,462","79,257","28,388","50,538",0.39,0.64,0.27
0.65,"18,322","5,684",0.24,"341,784","60,935","34,072","44,854",0.42,0.57,0.22
0.7,"16,085","6,183",0.28,"357,869","44,850","40,255","38,671",0.46,0.49,0.17
0.75,"13,857","6,476",0.32,"371,726","30,993","46,731","32,195",0.51,0.41,0.13
0.8,"11,455","6,817",0.37,"383,181","19,538","53,548","25,378",0.57,0.32,0.09
0.85,"8,828","6,966",0.44,"392,009","10,710","60,514","18,412",0.63,0.23,0.06
0.9,"6,128","7,149",0.54,"398,137","4,582","67,663","11,263",0.71,0.14,0.03
0.95,"3,428","6,557",0.66,"401,565","1,154","74,220","4,706",0.80,0.06,0.01
1.0,"1,154","4,706",0.80,"402,719",0,"78,926",0,nan,0.00,0.00
