p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",135,0.01,"10,515","410,055",135,"78,791",0.16,1.00,0.98
0.01,"1,501",27,0.02,"12,016","408,554",162,"78,764",0.16,1.00,0.98
0.02,"1,716",28,0.02,"13,732","406,838",190,"78,736",0.16,1.00,0.97
0.03,"1,833",40,0.02,"15,565","405,005",230,"78,696",0.16,1.00,0.97
0.04,"2,007",44,0.02,"17,572","402,998",274,"78,652",0.16,1.00,0.96
0.05,"2,206",52,0.02,"19,778","400,792",326,"78,600",0.16,1.00,0.96
0.06,"2,500",58,0.02,"22,278","398,292",384,"78,542",0.16,1.00,0.95
0.07,"2,694",49,0.02,"24,972","395,598",433,"78,493",0.17,0.99,0.95
0.08,"2,920",72,0.02,"27,892","392,678",505,"78,421",0.17,0.99,0.94
0.09,"3,186",69,0.02,"31,078","389,492",574,"78,352",0.17,0.99,0.94
0.1,"3,365",111,0.03,"34,443","386,127",685,"78,241",0.17,0.99,0.93
0.11,"3,612",101,0.03,"38,055","382,515",786,"78,140",0.17,0.99,0.92
0.12,"3,895",96,0.02,"41,950","378,620",882,"78,044",0.17,0.99,0.91
0.13,"4,049",133,0.03,"45,999","374,571","1,015","77,911",0.17,0.99,0.91
0.14,"4,429",179,0.04,"50,428","370,142","1,194","77,732",0.17,0.98,0.90
0.15,"4,689",182,0.04,"55,117","365,453","1,376","77,550",0.18,0.98,0.89
0.16,"4,862",183,0.04,"59,979","360,591","1,559","77,367",0.18,0.98,0.88
0.17,"4,993",213,0.04,"64,972","355,598","1,772","77,154",0.18,0.98,0.87
0.18,"5,424",248,0.04,"70,396","350,174","2,020","76,906",0.18,0.97,0.86
0.19,"5,659",236,0.04,"76,055","344,515","2,256","76,670",0.18,0.97,0.84
0.2,"5,878",264,0.04,"81,933","338,637","2,520","76,406",0.18,0.97,0.83
0.21,"6,135",300,0.05,"88,068","332,502","2,820","76,106",0.19,0.96,0.82
0.22,"6,468",338,0.05,"94,536","326,034","3,158","75,768",0.19,0.96,0.80
0.23,"6,664",377,0.05,"101,200","319,370","3,535","75,391",0.19,0.96,0.79
0.24,"6,743",410,0.06,"107,943","312,627","3,945","74,981",0.19,0.95,0.78
0.25,"7,000",454,0.06,"114,943","305,627","4,399","74,527",0.20,0.94,0.76
0.26,"7,237",479,0.06,"122,180","298,390","4,878","74,048",0.20,0.94,0.75
0.27,"7,671",514,0.06,"129,851","290,719","5,392","73,534",0.20,0.93,0.73
0.28,"7,757",581,0.07,"137,608","282,962","5,973","72,953",0.20,0.92,0.71
0.29,"8,051",572,0.07,"145,659","274,911","6,545","72,381",0.21,0.92,0.70
0.3,"8,124",652,0.07,"153,783","266,787","7,197","71,729",0.21,0.91,0.68
0.31,"8,351",693,0.08,"162,134","258,436","7,890","71,036",0.22,0.90,0.66
0.32,"8,414",768,0.08,"170,548","250,022","8,658","70,268",0.22,0.89,0.64
0.33,"8,331",842,0.09,"178,879","241,691","9,500","69,426",0.22,0.88,0.62
0.34,"8,548",871,0.09,"187,427","233,143","10,371","68,555",0.23,0.87,0.60
0.35,"8,302",867,0.09,"195,729","224,841","11,238","67,688",0.23,0.86,0.59
0.36,"8,679",921,0.10,"204,408","216,162","12,159","66,767",0.24,0.85,0.57
0.37,"8,466","1,039",0.11,"212,874","207,696","13,198","65,728",0.24,0.83,0.55
0.38,"8,460","1,155",0.12,"221,334","199,236","14,353","64,573",0.24,0.82,0.53
0.39,"8,422","1,071",0.11,"229,756","190,814","15,424","63,502",0.25,0.80,0.51
0.4,"8,326","1,123",0.12,"238,082","182,488","16,547","62,379",0.25,0.79,0.49
0.41,"8,109","1,215",0.13,"246,191","174,379","17,762","61,164",0.26,0.77,0.47
0.42,"8,123","1,238",0.13,"254,314","166,256","19,000","59,926",0.26,0.76,0.45
0.43,"8,001","1,234",0.13,"262,315","158,255","20,234","58,692",0.27,0.74,0.43
0.44,"7,938","1,341",0.14,"270,253","150,317","21,575","57,351",0.28,0.73,0.42
0.45,"7,762","1,404",0.15,"278,015","142,555","22,979","55,947",0.28,0.71,0.40
0.46,"7,551","1,291",0.15,"285,566","135,004","24,270","54,656",0.29,0.69,0.38
0.47,"7,079","1,467",0.17,"292,645","127,925","25,737","53,189",0.29,0.67,0.36
0.48,"6,969","1,448",0.17,"299,614","120,956","27,185","51,741",0.30,0.66,0.35
