p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,8,0,0.00,8,"420,562",0,"78,926",0.16,1.00,1.00
0.06,111,4,0.03,119,"420,451",4,"78,922",0.16,1.00,1.00
0.07,245,8,0.03,364,"420,206",12,"78,914",0.16,1.00,1.00
0.08,"1,113",16,0.01,"1,477","419,093",28,"78,898",0.16,1.00,1.00
0.09,"1,635",50,0.03,"3,112","417,458",78,"78,848",0.16,1.00,0.99
0.1,"4,775",173,0.03,"7,887","412,683",251,"78,675",0.16,1.00,0.98
0.11,"7,706",334,0.04,"15,593","404,977",585,"78,341",0.16,0.99,0.97
0.12,"12,579",667,0.05,"28,172","392,398","1,252","77,674",0.17,0.98,0.94
0.13,"17,500","1,095",0.06,"45,672","374,898","2,347","76,579",0.17,0.97,0.90
0.14,"13,716",914,0.06,"59,388","361,182","3,261","75,665",0.17,0.96,0.87
0.15,"12,124",943,0.07,"71,512","349,058","4,204","74,722",0.18,0.95,0.85
0.16,"12,578","1,102",0.08,"84,090","336,480","5,306","73,620",0.18,0.93,0.82
0.17,"11,814","1,064",0.08,"95,904","324,666","6,370","72,556",0.18,0.92,0.80
0.18,"13,556","1,488",0.10,"109,460","311,110","7,858","71,068",0.19,0.90,0.77
0.19,"19,976","2,230",0.10,"129,436","291,134","10,088","68,838",0.19,0.87,0.72
0.2,"23,447","2,845",0.11,"152,883","267,687","12,933","65,993",0.20,0.84,0.67
0.21,"27,223","3,827",0.12,"180,106","240,464","16,760","62,166",0.21,0.79,0.61
0.22,"28,551","4,269",0.13,"208,657","211,913","21,029","57,897",0.21,0.73,0.54
0.23,"27,236","4,406",0.14,"235,893","184,677","25,435","53,491",0.22,0.68,0.48
0.24,"22,048","3,982",0.15,"257,941","162,629","29,417","49,509",0.23,0.63,0.42
0.25,"19,198","3,717",0.16,"277,139","143,431","33,134","45,792",0.24,0.58,0.38
0.26,"15,894","3,333",0.17,"293,033","127,537","36,467","42,459",0.25,0.54,0.34
0.27,"14,802","3,320",0.18,"307,835","112,735","39,787","39,139",0.26,0.50,0.30
0.28,"12,624","3,021",0.19,"320,459","100,111","42,808","36,118",0.27,0.46,0.27
0.29,"13,832","3,361",0.20,"334,291","86,279","46,169","32,757",0.28,0.42,0.24
0.3,"12,567","3,345",0.21,"346,858","73,712","49,514","29,412",0.29,0.37,0.21
0.31,"12,432","3,694",0.23,"359,290","61,280","53,208","25,718",0.30,0.33,0.17
0.32,"10,306","3,357",0.25,"369,596","50,974","56,565","22,361",0.30,0.28,0.15
0.33,"8,524","2,978",0.26,"378,120","42,450","59,543","19,383",0.31,0.25,0.12
0.34,"8,719","3,177",0.27,"386,839","33,731","62,720","16,206",0.32,0.21,0.10
0.35,"7,626","2,919",0.28,"394,465","26,105","65,639","13,287",0.34,0.17,0.08
0.36,"6,627","2,595",0.28,"401,092","19,478","68,234","10,692",0.35,0.14,0.06
0.37,"5,421","2,491",0.31,"406,513","14,057","70,725","8,201",0.37,0.10,0.04
0.38,"3,591","1,742",0.33,"410,104","10,466","72,467","6,459",0.38,0.08,0.03
0.39,"2,682","1,412",0.34,"412,786","7,784","73,879","5,047",0.39,0.06,0.03
0.4,"2,124","1,173",0.36,"414,910","5,660","75,052","3,874",0.41,0.05,0.02
0.41,"1,779","1,031",0.37,"416,689","3,881","76,083","2,843",0.42,0.04,0.01
0.42,"1,287",866,0.40,"417,976","2,594","76,949","1,977",0.43,0.03,0.01
0.43,827,571,0.41,"418,803","1,767","77,520","1,406",0.44,0.02,0.01
0.44,531,368,0.41,"419,334","1,236","77,888","1,038",0.46,0.01,0.00
0.45,361,288,0.44,"419,695",875,"78,176",750,0.46,0.01,0.00
0.46,266,212,0.44,"419,961",609,"78,388",538,0.47,0.01,0.00
0.47,242,183,0.43,"420,203",367,"78,571",355,0.49,0.00,0.00
0.48,141,105,0.43,"420,344",226,"78,676",250,0.53,0.00,0.00
0.49,85,75,0.47,"420,429",141,"78,751",175,0.55,0.00,0.00
0.5,63,69,0.52,"420,492",78,"78,820",106,0.58,0.00,0.00
0.51,32,26,0.45,"420,524",46,"78,846",80,0.63,0.00,0.00
0.52,10,13,0.57,"420,534",36,"78,859",67,0.65,0.00,0.00
0.53,25,30,0.55,"420,559",11,"78,889",37,0.77,0.00,0.00
0.54,6,13,0.68,"420,565",5,"78,902",24,0.83,0.00,0.00
0.55,3,6,0.67,"420,568",2,"78,908",18,0.90,0.00,0.00
0.56,2,5,0.71,"420,570",0,"78,913",13,1.00,0.00,0.00
0.57,0,0,nan,"420,570",0,"78,913",13,1.00,0.00,0.00
0.58,0,3,1.00,"420,570",0,"78,916",10,1.00,0.00,0.00
0.59,0,5,1.00,"420,570",0,"78,921",5,1.00,0.00,0.00
0.6,0,5,1.00,"420,570",0,"78,926",0,nan,0.00,0.00
0.61,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.62,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.63,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.64,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.65,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.66,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.67,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.68,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.69,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
0.7,0,0,nan,"420,570",0,"78,926",0,nan,0.00,0.00
