p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,527",1,0.00,"10,527","410,043",1,"78,925",0.16,1.00,0.98
0.01,"1,755",1,0.00,"12,282","408,288",2,"78,924",0.16,1.00,0.98
0.02,"2,195",7,0.00,"14,477","406,093",9,"78,917",0.16,1.00,0.97
0.03,"2,056",7,0.00,"16,533","404,037",16,"78,910",0.16,1.00,0.97
0.04,"2,028",3,0.00,"18,561","402,009",19,"78,907",0.16,1.00,0.96
0.05,"1,930",9,0.00,"20,491","400,079",28,"78,898",0.16,1.00,0.96
0.06,"2,350",12,0.01,"22,841","397,729",40,"78,886",0.17,1.00,0.95
0.07,"2,377",20,0.01,"25,218","395,352",60,"78,866",0.17,1.00,0.95
0.08,"2,683",28,0.01,"27,901","392,669",88,"78,838",0.17,1.00,0.94
0.09,"2,927",37,0.01,"30,828","389,742",125,"78,801",0.17,1.00,0.94
0.1,"2,766",35,0.01,"33,594","386,976",160,"78,766",0.17,1.00,0.93
0.11,"3,228",52,0.02,"36,822","383,748",212,"78,714",0.17,1.00,0.93
0.12,"3,394",60,0.02,"40,216","380,354",272,"78,654",0.17,1.00,0.92
0.13,"4,146",98,0.02,"44,362","376,208",370,"78,556",0.17,1.00,0.91
0.14,"3,201",60,0.02,"47,563","373,007",430,"78,496",0.17,0.99,0.90
0.15,"2,869",51,0.02,"50,432","370,138",481,"78,445",0.17,0.99,0.90
0.16,"4,087",114,0.03,"54,519","366,051",595,"78,331",0.18,0.99,0.89
0.17,"4,433",131,0.03,"58,952","361,618",726,"78,200",0.18,0.99,0.88
0.18,"5,776",193,0.03,"64,728","355,842",919,"78,007",0.18,0.99,0.87
0.19,"4,935",166,0.03,"69,663","350,907","1,085","77,841",0.18,0.99,0.86
0.2,"3,619",122,0.03,"73,282","347,288","1,207","77,719",0.18,0.98,0.85
0.21,"5,525",217,0.04,"78,807","341,763","1,424","77,502",0.18,0.98,0.84
0.22,"4,690",180,0.04,"83,497","337,073","1,604","77,322",0.19,0.98,0.83
0.23,"4,574",200,0.04,"88,071","332,499","1,804","77,122",0.19,0.98,0.82
0.24,"5,079",238,0.04,"93,150","327,420","2,042","76,884",0.19,0.97,0.81
0.25,"4,852",219,0.04,"98,002","322,568","2,261","76,665",0.19,0.97,0.80
0.26,"4,956",244,0.05,"102,958","317,612","2,505","76,421",0.19,0.97,0.79
0.27,"6,555",374,0.05,"109,513","311,057","2,879","76,047",0.20,0.96,0.77
0.28,"5,171",297,0.05,"114,684","305,886","3,176","75,750",0.20,0.96,0.76
0.29,"5,955",365,0.06,"120,639","299,931","3,541","75,385",0.20,0.96,0.75
0.3,"4,891",303,0.06,"125,530","295,040","3,844","75,082",0.20,0.95,0.74
0.31,"6,028",413,0.06,"131,558","289,012","4,257","74,669",0.21,0.95,0.73
0.32,"6,129",421,0.06,"137,687","282,883","4,678","74,248",0.21,0.94,0.71
0.33,"5,814",439,0.07,"143,501","277,069","5,117","73,809",0.21,0.94,0.70
0.34,"6,855",554,0.07,"150,356","270,214","5,671","73,255",0.21,0.93,0.69
