p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,359",0,0.00,"4,359","416,211",0,"78,926",0.16,1.00,0.99
0.1,"30,667",0,0.00,"35,026","385,544",0,"78,926",0.17,1.00,0.93
0.2,"65,535",1,0.00,"100,561","320,009",1,"78,925",0.20,1.00,0.80
0.3,"88,134",6,0.00,"188,695","231,875",7,"78,919",0.25,1.00,0.62
0.4,"83,295",60,0.00,"271,990","148,580",67,"78,859",0.35,1.00,0.46
0.5,"65,406",282,0.00,"337,396","83,174",349,"78,577",0.49,1.00,0.32
0.6,"39,652","1,158",0.03,"377,048","43,522","1,507","77,419",0.64,0.98,0.24
0.7,"24,444","5,829",0.19,"401,492","19,078","7,336","71,590",0.79,0.91,0.18
0.8,"13,949","19,201",0.58,"415,441","5,129","26,537","52,389",0.91,0.66,0.12
0.9,"4,512","28,702",0.86,"419,953",617,"55,239","23,687",0.97,0.30,0.05
1.0,617,"23,687",0.97,"420,570",0,"78,926",0,nan,0.00,0.00
