p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,7,0,0.00,7,"420,563",0,"78,926",0.16,1.00,1.00
0.02,68,0,0.00,75,"420,495",0,"78,926",0.16,1.00,1.00
0.03,138,0,0.00,213,"420,357",0,"78,926",0.16,1.00,1.00
0.04,528,7,0.01,741,"419,829",7,"78,919",0.16,1.00,1.00
0.05,"1,209",11,0.01,"1,950","418,620",18,"78,908",0.16,1.00,1.00
0.06,"2,497",56,0.02,"4,447","416,123",74,"78,852",0.16,1.00,0.99
0.07,"4,136",68,0.02,"8,583","411,987",142,"78,784",0.16,1.00,0.98
0.08,"5,946",144,0.02,"14,529","406,041",286,"78,640",0.16,1.00,0.97
0.09,"8,274",252,0.03,"22,803","397,767",538,"78,388",0.16,0.99,0.95
0.1,"10,367",373,0.03,"33,170","387,400",911,"78,015",0.17,0.99,0.93
0.11,"12,076",481,0.04,"45,246","375,324","1,392","77,534",0.17,0.98,0.91
0.12,"13,272",680,0.05,"58,518","362,052","2,072","76,854",0.18,0.97,0.88
0.13,"14,823",790,0.05,"73,341","347,229","2,862","76,064",0.18,0.96,0.85
0.14,"16,327","1,009",0.06,"89,668","330,902","3,871","75,055",0.18,0.95,0.81
0.15,"18,054","1,307",0.07,"107,722","312,848","5,178","73,748",0.19,0.93,0.77
0.16,"18,877","1,518",0.07,"126,599","293,971","6,696","72,230",0.20,0.92,0.73
0.17,"19,247","1,788",0.09,"145,846","274,724","8,484","70,442",0.20,0.89,0.69
0.18,"19,884","1,932",0.09,"165,730","254,840","10,416","68,510",0.21,0.87,0.65
0.19,"19,345","2,082",0.10,"185,075","235,495","12,498","66,428",0.22,0.84,0.60
0.2,"19,308","2,211",0.10,"204,383","216,187","14,709","64,217",0.23,0.81,0.56
0.21,"18,579","2,349",0.11,"222,962","197,608","17,058","61,868",0.24,0.78,0.52
0.22,"17,817","2,578",0.13,"240,779","179,791","19,636","59,290",0.25,0.75,0.48
0.23,"16,973","2,683",0.14,"257,752","162,818","22,319","56,607",0.26,0.72,0.44
