p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,254",214,0.05,"4,254","416,316",214,"78,712",0.16,1.00,0.99
0.1,"83,783","5,873",0.07,"88,037","332,533","6,087","72,839",0.18,0.92,0.81
0.2,"71,437","8,856",0.11,"159,474","261,096","14,943","63,983",0.20,0.81,0.65
0.3,"93,425","15,197",0.14,"252,899","167,671","30,140","48,786",0.23,0.62,0.43
0.4,"63,528","13,162",0.17,"316,427","104,143","43,302","35,624",0.25,0.45,0.28
0.5,"38,081","10,181",0.21,"354,508","66,062","53,483","25,443",0.28,0.32,0.18
0.6,"33,667","11,368",0.25,"388,175","32,395","64,851","14,075",0.30,0.18,0.09
0.7,"17,281","6,901",0.29,"405,456","15,114","71,752","7,174",0.32,0.09,0.04
0.8,"7,740","3,364",0.30,"413,196","7,374","75,116","3,810",0.34,0.05,0.02
0.9,"3,615","1,763",0.33,"416,811","3,759","76,879","2,047",0.35,0.03,0.01
1.0,"3,759","2,047",0.35,"420,570",0,"78,926",0,nan,0.00,0.00
