p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"3,146",66,0.02,"3,146","177,099",66,"33,759",0.16,1.00,0.98
0.01,478,13,0.03,"3,624","176,621",79,"33,746",0.16,1.00,0.98
0.02,566,13,0.02,"4,190","176,055",92,"33,733",0.16,1.00,0.98
0.03,621,19,0.03,"4,811","175,434",111,"33,714",0.16,1.00,0.98
0.04,706,15,0.02,"5,517","174,728",126,"33,699",0.16,1.00,0.97
0.05,686,17,0.02,"6,203","174,042",143,"33,682",0.16,1.00,0.97
0.06,791,22,0.03,"6,994","173,251",165,"33,660",0.16,1.00,0.97
0.07,875,32,0.04,"7,869","172,376",197,"33,628",0.16,0.99,0.96
0.08,953,49,0.05,"8,822","171,423",246,"33,579",0.16,0.99,0.96
0.09,"1,030",41,0.04,"9,852","170,393",287,"33,538",0.16,0.99,0.95
0.1,"1,105",59,0.05,"10,957","169,288",346,"33,479",0.17,0.99,0.95
0.11,"1,270",58,0.04,"12,227","168,018",404,"33,421",0.17,0.99,0.94
0.12,"1,234",67,0.05,"13,461","166,784",471,"33,354",0.17,0.99,0.93
0.13,"1,388",51,0.04,"14,849","165,396",522,"33,303",0.17,0.98,0.93
0.14,"1,416",75,0.05,"16,265","163,980",597,"33,228",0.17,0.98,0.92
0.15,"1,526",61,0.04,"17,791","162,454",658,"33,167",0.17,0.98,0.91
0.16,"1,676",74,0.04,"19,467","160,778",732,"33,093",0.17,0.98,0.91
0.17,"1,717",83,0.05,"21,184","159,061",815,"33,010",0.17,0.98,0.90
0.18,"1,865",108,0.05,"23,049","157,196",923,"32,902",0.17,0.97,0.89
0.19,"1,895",101,0.05,"24,944","155,301","1,024","32,801",0.17,0.97,0.88
0.2,"1,994",128,0.06,"26,938","153,307","1,152","32,673",0.18,0.97,0.87
0.21,"2,090",118,0.05,"29,028","151,217","1,270","32,555",0.18,0.96,0.86
0.22,"2,228",146,0.06,"31,256","148,989","1,416","32,409",0.18,0.96,0.85
0.23,"2,241",166,0.07,"33,497","146,748","1,582","32,243",0.18,0.95,0.84
0.24,"2,524",162,0.06,"36,021","144,224","1,744","32,081",0.18,0.95,0.82
0.25,"2,616",186,0.07,"38,637","141,608","1,930","31,895",0.18,0.94,0.81
0.26,"2,758",203,0.07,"41,395","138,850","2,133","31,692",0.19,0.94,0.80
0.27,"2,668",249,0.09,"44,063","136,182","2,382","31,443",0.19,0.93,0.78
0.28,"2,805",245,0.08,"46,868","133,377","2,627","31,198",0.19,0.92,0.77
0.29,"2,941",235,0.07,"49,809","130,436","2,862","30,963",0.19,0.92,0.75
0.3,"3,000",260,0.08,"52,809","127,436","3,122","30,703",0.19,0.91,0.74
0.31,"3,156",311,0.09,"55,965","124,280","3,433","30,392",0.20,0.90,0.72
0.32,"3,323",335,0.09,"59,288","120,957","3,768","30,057",0.20,0.89,0.71
0.33,"3,325",334,0.09,"62,613","117,632","4,102","29,723",0.20,0.88,0.69
0.34,"3,459",369,0.10,"66,072","114,173","4,471","29,354",0.20,0.87,0.67
