p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",19,0.00,"4,206","416,364",19,"78,907",0.16,1.00,0.99
0.01,"4,489",24,0.01,"8,695","411,875",43,"78,883",0.16,1.00,0.98
0.02,"6,171",47,0.01,"14,866","405,704",90,"78,836",0.16,1.00,0.97
0.03,"7,996",82,0.01,"22,862","397,708",172,"78,754",0.17,1.00,0.95
0.04,"9,300",110,0.01,"32,162","388,408",282,"78,644",0.17,1.00,0.94
0.05,"10,402",163,0.02,"42,564","378,006",445,"78,481",0.17,0.99,0.91
0.06,"11,162",209,0.02,"53,726","366,844",654,"78,272",0.18,0.99,0.89
0.07,"11,572",272,0.02,"65,298","355,272",926,"78,000",0.18,0.99,0.87
0.08,"12,063",316,0.03,"77,361","343,209","1,242","77,684",0.18,0.98,0.84
0.09,"12,039",399,0.03,"89,400","331,170","1,641","77,285",0.19,0.98,0.82
0.1,"12,531",471,0.04,"101,931","318,639","2,112","76,814",0.19,0.97,0.79
0.11,"12,344",519,0.04,"114,275","306,295","2,631","76,295",0.20,0.97,0.77
0.12,"12,477",580,0.04,"126,752","293,818","3,211","75,715",0.20,0.96,0.74
0.13,"12,308",616,0.05,"139,060","281,510","3,827","75,099",0.21,0.95,0.71
0.14,"11,934",657,0.05,"150,994","269,576","4,484","74,442",0.22,0.94,0.69
0.15,"11,931",759,0.06,"162,925","257,645","5,243","73,683",0.22,0.93,0.66
0.16,"11,783",839,0.07,"174,708","245,862","6,082","72,844",0.23,0.92,0.64
0.17,"11,418",848,0.07,"186,126","234,444","6,930","71,996",0.23,0.91,0.61
0.18,"11,223",875,0.07,"197,349","223,221","7,805","71,121",0.24,0.90,0.59
0.19,"10,689",999,0.09,"208,038","212,532","8,804","70,122",0.25,0.89,0.57
0.2,"10,534","1,000",0.09,"218,572","201,998","9,804","69,122",0.25,0.88,0.54
0.21,"10,175","1,078",0.10,"228,747","191,823","10,882","68,044",0.26,0.86,0.52
0.22,"9,517","1,122",0.11,"238,264","182,306","12,004","66,922",0.27,0.85,0.50
0.23,"9,477","1,138",0.11,"247,741","172,829","13,142","65,784",0.28,0.83,0.48
0.24,"9,332","1,184",0.11,"257,073","163,497","14,326","64,600",0.28,0.82,0.46
0.25,"8,791","1,192",0.12,"265,864","154,706","15,518","63,408",0.29,0.80,0.44
0.26,"8,388","1,287",0.13,"274,252","146,318","16,805","62,121",0.30,0.79,0.42
0.27,"8,019","1,247",0.13,"282,271","138,299","18,052","60,874",0.31,0.77,0.40
0.28,"7,800","1,255",0.14,"290,071","130,499","19,307","59,619",0.31,0.76,0.38
0.29,"7,500","1,262",0.14,"297,571","122,999","20,569","58,357",0.32,0.74,0.36
0.3,"6,983","1,319",0.16,"304,554","116,016","21,888","57,038",0.33,0.72,0.35
0.31,"6,833","1,384",0.17,"311,387","109,183","23,272","55,654",0.34,0.71,0.33
0.32,"6,506","1,345",0.17,"317,893","102,677","24,617","54,309",0.35,0.69,0.31
0.33,"6,390","1,477",0.19,"324,283","96,287","26,094","52,832",0.35,0.67,0.30
0.34,"5,933","1,418",0.19,"330,216","90,354","27,512","51,414",0.36,0.65,0.28
0.35,"5,787","1,440",0.20,"336,003","84,567","28,952","49,974",0.37,0.63,0.27
0.36,"5,489","1,499",0.21,"341,492","79,078","30,451","48,475",0.38,0.61,0.26
0.37,"5,144","1,512",0.23,"346,636","73,934","31,963","46,963",0.39,0.60,0.24
0.38,"4,827","1,390",0.22,"351,463","69,107","33,353","45,573",0.40,0.58,0.23
0.39,"4,573","1,492",0.25,"356,036","64,534","34,845","44,081",0.41,0.56,0.22
0.4,"4,364","1,434",0.25,"360,400","60,170","36,279","42,647",0.41,0.54,0.21
0.41,"4,068","1,346",0.25,"364,468","56,102","37,625","41,301",0.42,0.52,0.20
0.42,"3,976","1,370",0.26,"368,444","52,126","38,995","39,931",0.43,0.51,0.18
0.43,"3,635","1,416",0.28,"372,079","48,491","40,411","38,515",0.44,0.49,0.17
0.44,"3,492","1,367",0.28,"375,571","44,999","41,778","37,148",0.45,0.47,0.16
0.45,"3,236","1,345",0.29,"378,807","41,763","43,123","35,803",0.46,0.45,0.16
0.46,"2,963","1,311",0.31,"381,770","38,800","44,434","34,492",0.47,0.44,0.15
0.47,"2,805","1,217",0.30,"384,575","35,995","45,651","33,275",0.48,0.42,0.14
0.48,"2,579","1,224",0.32,"387,154","33,416","46,875","32,051",0.49,0.41,0.13
0.49,"2,412","1,261",0.34,"389,566","31,004","48,136","30,790",0.50,0.39,0.12
0.5,"2,348","1,129",0.32,"391,914","28,656","49,265","29,661",0.51,0.38,0.12
0.51,"2,073","1,156",0.36,"393,987","26,583","50,421","28,505",0.52,0.36,0.11
0.52,"2,008","1,120",0.36,"395,995","24,575","51,541","27,385",0.53,0.35,0.10
0.53,"1,889","1,082",0.36,"397,884","22,686","52,623","26,303",0.54,0.33,0.10
0.54,"1,746","1,008",0.37,"399,630","20,940","53,631","25,295",0.55,0.32,0.09
0.55,"1,601","1,076",0.40,"401,231","19,339","54,707","24,219",0.56,0.31,0.09
0.56,"1,594",967,0.38,"402,825","17,745","55,674","23,252",0.57,0.29,0.08
0.57,"1,427",994,0.41,"404,252","16,318","56,668","22,258",0.58,0.28,0.08
0.58,"1,195",966,0.45,"405,447","15,123","57,634","21,292",0.58,0.27,0.07
0.59,"1,158",917,0.44,"406,605","13,965","58,551","20,375",0.59,0.26,0.07
0.6,"1,121",894,0.44,"407,726","12,844","59,445","19,481",0.60,0.25,0.06
0.61,956,853,0.47,"408,682","11,888","60,298","18,628",0.61,0.24,0.06
0.62,957,874,0.48,"409,639","10,931","61,172","17,754",0.62,0.22,0.06
0.63,833,818,0.50,"410,472","10,098","61,990","16,936",0.63,0.21,0.05
0.64,878,804,0.48,"411,350","9,220","62,794","16,132",0.64,0.20,0.05
0.65,760,787,0.51,"412,110","8,460","63,581","15,345",0.64,0.19,0.05
0.66,670,748,0.53,"412,780","7,790","64,329","14,597",0.65,0.18,0.04
0.67,628,744,0.54,"413,408","7,162","65,073","13,853",0.66,0.18,0.04
0.68,624,684,0.52,"414,032","6,538","65,757","13,169",0.67,0.17,0.04
0.69,542,712,0.57,"414,574","5,996","66,469","12,457",0.68,0.16,0.04
0.7,479,645,0.57,"415,053","5,517","67,114","11,812",0.68,0.15,0.03
0.71,478,590,0.55,"415,531","5,039","67,704","11,222",0.69,0.14,0.03
0.72,442,610,0.58,"415,973","4,597","68,314","10,612",0.70,0.13,0.03
0.73,408,529,0.56,"416,381","4,189","68,843","10,083",0.71,0.13,0.03
0.74,359,521,0.59,"416,740","3,830","69,364","9,562",0.71,0.12,0.03
0.75,333,562,0.63,"417,073","3,497","69,926","9,000",0.72,0.11,0.03
0.76,334,533,0.61,"417,407","3,163","70,459","8,467",0.73,0.11,0.02
0.77,302,478,0.61,"417,709","2,861","70,937","7,989",0.74,0.10,0.02
0.78,246,457,0.65,"417,955","2,615","71,394","7,532",0.74,0.10,0.02
0.79,221,441,0.67,"418,176","2,394","71,835","7,091",0.75,0.09,0.02
0.8,190,392,0.67,"418,366","2,204","72,227","6,699",0.75,0.08,0.02
0.81,194,425,0.69,"418,560","2,010","72,652","6,274",0.76,0.08,0.02
0.82,191,396,0.67,"418,751","1,819","73,048","5,878",0.76,0.07,0.02
0.83,208,406,0.66,"418,959","1,611","73,454","5,472",0.77,0.07,0.01
0.84,142,416,0.75,"419,101","1,469","73,870","5,056",0.77,0.06,0.01
0.85,157,331,0.68,"419,258","1,312","74,201","4,725",0.78,0.06,0.01
0.86,160,382,0.70,"419,418","1,152","74,583","4,343",0.79,0.06,0.01
0.87,116,349,0.75,"419,534","1,036","74,932","3,994",0.79,0.05,0.01
0.88,127,347,0.73,"419,661",909,"75,279","3,647",0.80,0.05,0.01
0.89,101,331,0.77,"419,762",808,"75,610","3,316",0.80,0.04,0.01
