p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,317,0,0.00,317,"420,253",0,"78,926",0.16,1.00,1.00
0.05,"6,792",0,0.00,"7,109","413,461",0,"78,926",0.16,1.00,0.99
0.1,"19,088",0,0.00,"26,197","394,373",0,"78,926",0.17,1.00,0.95
0.15,"30,204",0,0.00,"56,401","364,169",0,"78,926",0.18,1.00,0.89
0.2,"38,838",0,0.00,"95,239","325,331",0,"78,926",0.20,1.00,0.81
0.25,"44,195",0,0.00,"139,434","281,136",0,"78,926",0.22,1.00,0.72
0.3,"46,960",0,0.00,"186,394","234,176",0,"78,926",0.25,1.00,0.63
0.35,"46,194",0,0.00,"232,588","187,982",0,"78,926",0.30,1.00,0.53
0.4,"43,487",0,0.00,"276,075","144,495",0,"78,926",0.35,1.00,0.45
0.45,"38,603",0,0.00,"314,678","105,892",0,"78,926",0.43,1.00,0.37
0.5,"32,098",1,0.00,"346,776","73,794",1,"78,925",0.52,1.00,0.31
0.55,"25,069",11,0.00,"371,845","48,725",12,"78,914",0.62,1.00,0.26
0.6,"18,490",77,0.00,"390,335","30,235",89,"78,837",0.72,1.00,0.22
0.65,"12,600",566,0.04,"402,935","17,635",655,"78,271",0.82,0.99,0.19
0.7,"8,105","2,183",0.21,"411,040","9,530","2,838","76,088",0.89,0.96,0.17
0.75,"4,926","5,593",0.53,"415,966","4,604","8,431","70,495",0.94,0.89,0.15
0.8,"2,773","10,743",0.79,"418,739","1,831","19,174","59,752",0.97,0.76,0.12
0.85,"1,387","16,279",0.92,"420,126",444,"35,453","43,473",0.99,0.55,0.09
0.9,370,"18,283",0.98,"420,496",74,"53,736","25,190",1.00,0.32,0.05
0.95,64,"16,144",1.00,"420,560",10,"69,880","9,046",1.00,0.11,0.02
1.0,10,"9,046",1.00,"420,570",0,"78,926",0,nan,0.00,0.00
