p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"6,586",202,0.03,"6,586","413,984",202,"78,724",0.16,1.00,0.99
0.05,"9,576",373,0.04,"16,162","404,408",575,"78,351",0.16,0.99,0.97
0.1,"15,560",710,0.04,"31,722","388,848","1,285","77,641",0.17,0.98,0.93
0.15,"21,111","1,152",0.05,"52,833","367,737","2,437","76,489",0.17,0.97,0.89
0.2,"26,263","1,724",0.06,"79,096","341,474","4,161","74,765",0.18,0.95,0.83
0.25,"32,037","2,658",0.08,"111,133","309,437","6,819","72,107",0.19,0.91,0.76
0.3,"38,020","3,857",0.09,"149,153","271,417","10,676","68,250",0.20,0.86,0.68
0.35,"43,713","5,084",0.10,"192,866","227,704","15,760","63,166",0.22,0.80,0.58
0.4,"45,730","6,796",0.13,"238,596","181,974","22,556","56,370",0.24,0.71,0.48
0.45,"43,769","7,506",0.15,"282,365","138,205","30,062","48,864",0.26,0.62,0.37
0.5,"38,002","8,216",0.18,"320,367","100,203","38,278","40,648",0.29,0.52,0.28
0.55,"30,382","7,708",0.20,"350,749","69,821","45,986","32,940",0.32,0.42,0.21
0.6,"22,233","6,817",0.23,"372,982","47,588","52,803","26,123",0.35,0.33,0.15
0.65,"15,631","5,660",0.27,"388,613","31,957","58,463","20,463",0.39,0.26,0.10
0.7,"9,945","4,501",0.31,"398,558","22,012","62,964","15,962",0.42,0.20,0.08
0.75,"6,845","3,603",0.34,"405,403","15,167","66,567","12,359",0.45,0.16,0.06
0.8,"4,742","2,983",0.39,"410,145","10,425","69,550","9,376",0.47,0.12,0.04
0.85,"3,535","2,511",0.42,"413,680","6,890","72,061","6,865",0.50,0.09,0.03
0.9,"2,659","2,294",0.46,"416,339","4,231","74,355","4,571",0.52,0.06,0.02
0.95,"1,929","1,875",0.49,"418,268","2,302","76,230","2,696",0.54,0.03,0.01
1.0,"2,302","2,696",0.54,"420,570",0,"78,926",0,nan,0.00,0.00
