p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,207",10,0.00,"4,207","416,363",10,"78,916",0.16,1.00,0.99
0.1,"59,324",755,0.01,"63,531","357,039",765,"78,161",0.18,0.99,0.87
0.2,"65,499","2,228",0.03,"129,030","291,540","2,993","75,933",0.21,0.96,0.74
0.3,"61,354","3,899",0.06,"190,384","230,186","6,892","72,034",0.24,0.91,0.61
0.4,"55,256","5,688",0.09,"245,640","174,930","12,580","66,346",0.27,0.84,0.48
0.5,"48,790","7,486",0.13,"294,430","126,140","20,066","58,860",0.32,0.75,0.37
0.6,"41,957","9,237",0.18,"336,387","84,183","29,303","49,623",0.37,0.63,0.27
0.7,"35,204","11,583",0.25,"371,591","48,979","40,886","38,040",0.44,0.48,0.17
0.8,"26,106","12,677",0.33,"397,697","22,873","53,563","25,363",0.53,0.32,0.10
0.9,"16,293","12,932",0.44,"413,990","6,580","66,495","12,431",0.65,0.16,0.04
1.0,"6,580","12,431",0.65,"420,570",0,"78,926",0,nan,0.00,0.00
