p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"7,263",0,0.00,"7,263","413,307",0,"78,926",0.16,1.00,0.99
0.05,"6,784",0,0.00,"14,047","406,523",0,"78,926",0.16,1.00,0.97
0.1,"6,789",0,0.00,"20,836","399,734",0,"78,926",0.16,1.00,0.96
0.15,"6,815",0,0.00,"27,651","392,919",0,"78,926",0.17,1.00,0.94
0.2,"7,868",11,0.00,"35,519","385,051",11,"78,915",0.17,1.00,0.93
0.25,"7,652",12,0.00,"43,171","377,399",23,"78,903",0.17,1.00,0.91
0.3,"9,654",65,0.01,"52,825","367,745",88,"78,838",0.18,1.00,0.89
0.35,"9,085",100,0.01,"61,910","358,660",188,"78,738",0.18,1.00,0.88
0.4,"10,694",206,0.02,"72,604","347,966",394,"78,532",0.18,1.00,0.85
0.45,"12,048",342,0.03,"84,652","335,918",736,"78,190",0.19,0.99,0.83
0.5,"14,241",576,0.04,"98,893","321,677","1,312","77,614",0.19,0.98,0.80
0.55,"17,297",964,0.05,"116,190","304,380","2,276","76,650",0.20,0.97,0.76
0.6,"20,018","1,401",0.07,"136,208","284,362","3,677","75,249",0.21,0.95,0.72
0.65,"24,387","2,206",0.08,"160,595","259,975","5,883","73,043",0.22,0.93,0.67
0.7,"30,038","3,441",0.10,"190,633","229,937","9,324","69,602",0.23,0.88,0.60
0.75,"35,276","5,035",0.12,"225,909","194,661","14,359","64,567",0.25,0.82,0.52
0.8,"45,266","8,000",0.15,"271,175","149,395","22,359","56,567",0.27,0.72,0.41
0.85,"59,394","13,423",0.18,"330,569","90,001","35,782","43,144",0.32,0.55,0.27
0.9,"53,710","17,652",0.25,"384,279","36,291","53,434","25,492",0.41,0.32,0.12
0.95,"32,113","18,395",0.36,"416,392","4,178","71,829","7,097",0.63,0.09,0.02
1.0,"4,178","7,097",0.63,"420,570",0,"78,926",0,nan,0.00,0.00
