p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,521,5,0.01,522,"420,048",5,"78,921",0.16,1.00,1.00
0.2,"12,059",167,0.01,"12,581","407,989",172,"78,754",0.16,1.00,0.97
0.3,"61,191","1,990",0.03,"73,772","346,798","2,162","76,764",0.18,0.97,0.85
0.4,"129,307","9,849",0.07,"203,079","217,491","12,011","66,915",0.24,0.85,0.57
0.5,"129,226","22,759",0.15,"332,305","88,265","34,770","44,156",0.33,0.56,0.27
0.6,"64,966","24,228",0.27,"397,271","23,299","58,998","19,928",0.46,0.25,0.09
0.7,"18,997","14,122",0.43,"416,268","4,302","73,120","5,806",0.57,0.07,0.02
0.8,"3,728","4,574",0.55,"419,996",574,"77,694","1,232",0.68,0.02,0.00
0.9,558,"1,150",0.67,"420,554",16,"78,844",82,0.84,0.00,0.00
1.0,16,82,0.84,"420,570",0,"78,926",0,nan,0.00,0.00
