p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.1,"6,271",552,0.08,"6,272","414,298",552,"78,374",0.16,0.99,0.99
0.2,"139,176","18,496",0.12,"145,448","275,122","19,048","59,878",0.18,0.76,0.67
0.3,"240,066","47,005",0.16,"385,514","35,056","66,053","12,873",0.27,0.16,0.10
0.4,"33,007","11,786",0.26,"418,521","2,049","77,839","1,087",0.35,0.01,0.01
0.5,"1,954","1,034",0.35,"420,475",95,"78,873",53,0.36,0.00,0.00
0.6,76,46,0.38,"420,551",19,"78,919",7,0.27,0.00,0.00
0.7,5,3,0.38,"420,556",14,"78,922",4,0.22,0.00,0.00
0.8,11,0,0.00,"420,567",3,"78,922",4,0.57,0.00,0.00
0.9,2,0,0.00,"420,569",1,"78,922",4,0.80,0.00,0.00
1.0,1,4,0.80,"420,570",0,"78,926",0,nan,0.00,0.00
