p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",56,0.01,"10,515","410,055",56,"78,870",0.16,1.00,0.98
0.01,"6,119",52,0.01,"16,634","403,936",108,"78,818",0.16,1.00,0.97
0.02,"7,684",80,0.01,"24,318","396,252",188,"78,738",0.17,1.00,0.95
0.03,"8,760",106,0.01,"33,078","387,492",294,"78,632",0.17,1.00,0.93
0.04,"9,676",154,0.02,"42,754","377,816",448,"78,478",0.17,0.99,0.91
0.05,"10,297",196,0.02,"53,051","367,519",644,"78,282",0.18,0.99,0.89
0.06,"10,740",240,0.02,"63,791","356,779",884,"78,042",0.18,0.99,0.87
0.07,"11,076",277,0.02,"74,867","345,703","1,161","77,765",0.18,0.99,0.85
0.08,"11,147",360,0.03,"86,014","334,556","1,521","77,405",0.19,0.98,0.82
0.09,"11,494",441,0.04,"97,508","323,062","1,962","76,964",0.19,0.98,0.80
0.1,"11,461",410,0.03,"108,969","311,601","2,372","76,554",0.20,0.97,0.78
0.11,"11,448",546,0.05,"120,417","300,153","2,918","76,008",0.20,0.96,0.75
0.12,"11,495",540,0.04,"131,912","288,658","3,458","75,468",0.21,0.96,0.73
0.13,"11,295",606,0.05,"143,207","277,363","4,064","74,862",0.21,0.95,0.71
0.14,"11,101",642,0.05,"154,308","266,262","4,706","74,220",0.22,0.94,0.68
0.15,"11,017",711,0.06,"165,325","255,245","5,417","73,509",0.22,0.93,0.66
0.16,"10,815",767,0.07,"176,140","244,430","6,184","72,742",0.23,0.92,0.63
0.17,"10,521",788,0.07,"186,661","233,909","6,972","71,954",0.24,0.91,0.61
0.18,"10,372",812,0.07,"197,033","223,537","7,784","71,142",0.24,0.90,0.59
0.19,"10,009",917,0.08,"207,042","213,528","8,701","70,225",0.25,0.89,0.57
0.2,"9,673",928,0.09,"216,715","203,855","9,629","69,297",0.25,0.88,0.55
0.21,"9,531",989,0.09,"226,246","194,324","10,618","68,308",0.26,0.87,0.53
0.22,"8,930","1,013",0.10,"235,176","185,394","11,631","67,295",0.27,0.85,0.51
0.23,"8,796","1,052",0.11,"243,972","176,598","12,683","66,243",0.27,0.84,0.49
0.24,"8,762","1,090",0.11,"252,734","167,836","13,773","65,153",0.28,0.83,0.47
0.25,"8,336","1,097",0.12,"261,070","159,500","14,870","64,056",0.29,0.81,0.45
0.26,"7,985","1,093",0.12,"269,055","151,515","15,963","62,963",0.29,0.80,0.43
0.27,"7,685","1,225",0.14,"276,740","143,830","17,188","61,738",0.30,0.78,0.41
0.28,"7,363","1,139",0.13,"284,103","136,467","18,327","60,599",0.31,0.77,0.39
0.29,"7,123","1,157",0.14,"291,226","129,344","19,484","59,442",0.31,0.75,0.38
0.3,"6,885","1,193",0.15,"298,111","122,459","20,677","58,249",0.32,0.74,0.36
0.31,"6,462","1,217",0.16,"304,573","115,997","21,894","57,032",0.33,0.72,0.35
0.32,"6,317","1,285",0.17,"310,890","109,680","23,179","55,747",0.34,0.71,0.33
0.33,"6,113","1,239",0.17,"317,003","103,567","24,418","54,508",0.34,0.69,0.32
0.34,"5,891","1,337",0.18,"322,894","97,676","25,755","53,171",0.35,0.67,0.30
0.35,"5,638","1,331",0.19,"328,532","92,038","27,086","51,840",0.36,0.66,0.29
0.36,"5,279","1,338",0.20,"333,811","86,759","28,424","50,502",0.37,0.64,0.27
0.37,"5,344","1,355",0.20,"339,155","81,415","29,779","49,147",0.38,0.62,0.26
0.38,"4,807","1,409",0.23,"343,962","76,608","31,188","47,738",0.38,0.60,0.25
0.39,"4,686","1,344",0.22,"348,648","71,922","32,532","46,394",0.39,0.59,0.24
0.4,"4,383","1,339",0.23,"353,031","67,539","33,871","45,055",0.40,0.57,0.23
0.41,"4,180","1,322",0.24,"357,211","63,359","35,193","43,733",0.41,0.55,0.21
0.42,"3,946","1,342",0.25,"361,157","59,413","36,535","42,391",0.42,0.54,0.20
0.43,"3,748","1,224",0.25,"364,905","55,665","37,759","41,167",0.43,0.52,0.19
