p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515",30,0.00,"10,515","410,055",30,"78,896",0.16,1.00,0.98
0.1,"29,144",278,0.01,"39,659","380,911",308,"78,618",0.17,1.00,0.92
0.2,"48,660",999,0.02,"88,319","332,251","1,307","77,619",0.19,0.98,0.82
0.3,"62,757","2,790",0.04,"151,076","269,494","4,097","74,829",0.22,0.95,0.69
0.4,"71,967","5,905",0.08,"223,043","197,527","10,002","68,924",0.26,0.87,0.53
0.5,"71,122","10,265",0.13,"294,165","126,405","20,267","58,659",0.32,0.74,0.37
0.6,"59,589","14,640",0.20,"353,754","66,816","34,907","44,019",0.40,0.56,0.22
0.7,"38,235","15,717",0.29,"391,989","28,581","50,624","28,302",0.50,0.36,0.11
0.8,"18,385","12,541",0.41,"410,374","10,196","63,165","15,761",0.61,0.20,0.05
0.9,"7,158","8,159",0.53,"417,532","3,038","71,324","7,602",0.71,0.10,0.02
1.0,"3,038","7,602",0.71,"420,570",0,"78,926",0,nan,0.00,0.00
