p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"180,245",0,"33,825",0.16,1.00,1.00
0.01,97,0,0.00,97,"180,148",0,"33,825",0.16,1.00,1.00
0.02,169,0,0.00,266,"179,979",0,"33,825",0.16,1.00,1.00
0.03,311,2,0.01,577,"179,668",2,"33,823",0.16,1.00,1.00
0.04,400,6,0.01,977,"179,268",8,"33,817",0.16,1.00,1.00
0.05,543,1,0.00,"1,520","178,725",9,"33,816",0.16,1.00,0.99
0.06,723,0,0.00,"2,243","178,002",9,"33,816",0.16,1.00,0.99
0.07,873,7,0.01,"3,116","177,129",16,"33,809",0.16,1.00,0.99
0.08,"1,065",15,0.01,"4,181","176,064",31,"33,794",0.16,1.00,0.98
0.09,"1,184",16,0.01,"5,365","174,880",47,"33,778",0.16,1.00,0.97
0.1,"1,327",23,0.02,"6,692","173,553",70,"33,755",0.16,1.00,0.97
0.11,"1,484",21,0.01,"8,176","172,069",91,"33,734",0.16,1.00,0.96
0.12,"1,726",19,0.01,"9,902","170,343",110,"33,715",0.17,1.00,0.95
0.13,"1,844",30,0.02,"11,746","168,499",140,"33,685",0.17,1.00,0.94
0.14,"2,058",32,0.02,"13,804","166,441",172,"33,653",0.17,0.99,0.93
0.15,"2,255",46,0.02,"16,059","164,186",218,"33,607",0.17,0.99,0.92
0.16,"2,393",50,0.02,"18,452","161,793",268,"33,557",0.17,0.99,0.91
0.17,"2,633",83,0.03,"21,085","159,160",351,"33,474",0.17,0.99,0.90
0.18,"2,781",76,0.03,"23,866","156,379",427,"33,398",0.18,0.99,0.89
0.19,"2,941",95,0.03,"26,807","153,438",522,"33,303",0.18,0.98,0.87
0.2,"3,100",105,0.03,"29,907","150,338",627,"33,198",0.18,0.98,0.86
0.21,"3,171",104,0.03,"33,078","147,167",731,"33,094",0.18,0.98,0.84
0.22,"3,352",143,0.04,"36,430","143,815",874,"32,951",0.19,0.97,0.83
0.23,"3,398",135,0.04,"39,828","140,417","1,009","32,816",0.19,0.97,0.81
0.24,"3,636",186,0.05,"43,464","136,781","1,195","32,630",0.19,0.96,0.79
0.25,"3,789",183,0.05,"47,253","132,992","1,378","32,447",0.20,0.96,0.77
0.26,"3,808",223,0.06,"51,061","129,184","1,601","32,224",0.20,0.95,0.75
0.27,"3,855",215,0.05,"54,916","125,329","1,816","32,009",0.20,0.95,0.73
0.28,"4,043",273,0.06,"58,959","121,286","2,089","31,736",0.21,0.94,0.71
0.29,"4,215",259,0.06,"63,174","117,071","2,348","31,477",0.21,0.93,0.69
0.3,"4,080",292,0.07,"67,254","112,991","2,640","31,185",0.22,0.92,0.67
0.31,"4,187",312,0.07,"71,441","108,804","2,952","30,873",0.22,0.91,0.65
0.32,"4,331",359,0.08,"75,772","104,473","3,311","30,514",0.23,0.90,0.63
0.33,"4,310",411,0.09,"80,082","100,163","3,722","30,103",0.23,0.89,0.61
0.34,"4,422",432,0.09,"84,504","95,741","4,154","29,671",0.24,0.88,0.59
0.35,"4,370",456,0.09,"88,874","91,371","4,610","29,215",0.24,0.86,0.56
0.36,"4,482",457,0.09,"93,356","86,889","5,067","28,758",0.25,0.85,0.54
0.37,"4,363",551,0.11,"97,719","82,526","5,618","28,207",0.25,0.83,0.52
0.38,"4,410",589,0.12,"102,129","78,116","6,207","27,618",0.26,0.82,0.49
