p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,451",62,0.01,"4,451","416,119",62,"78,864",0.16,1.00,0.99
0.01,0,0,nan,"4,451","416,119",62,"78,864",0.16,1.00,0.99
0.02,"1,027",23,0.02,"5,478","415,092",85,"78,841",0.16,1.00,0.99
0.03,"4,792",123,0.03,"10,270","410,300",208,"78,718",0.16,1.00,0.98
0.04,0,0,nan,"10,270","410,300",208,"78,718",0.16,1.00,0.98
0.05,0,0,nan,"10,270","410,300",208,"78,718",0.16,1.00,0.98
0.06,0,0,nan,"10,270","410,300",208,"78,718",0.16,1.00,0.98
0.07,"3,674",97,0.03,"13,944","406,626",305,"78,621",0.16,1.00,0.97
0.08,"3,869",82,0.02,"17,813","402,757",387,"78,539",0.16,1.00,0.96
0.09,"3,100",81,0.03,"20,913","399,657",468,"78,458",0.16,0.99,0.96
0.1,"2,007",62,0.03,"22,920","397,650",530,"78,396",0.16,0.99,0.95
0.11,2,0,0.00,"22,922","397,648",530,"78,396",0.16,0.99,0.95
0.12,0,0,nan,"22,922","397,648",530,"78,396",0.16,0.99,0.95
0.13,"1,208",38,0.03,"24,130","396,440",568,"78,358",0.17,0.99,0.95
0.14,"17,686",712,0.04,"41,816","378,754","1,280","77,646",0.17,0.98,0.91
0.15,"1,775",56,0.03,"43,591","376,979","1,336","77,590",0.17,0.98,0.91
0.16,"6,516",217,0.03,"50,107","370,463","1,553","77,373",0.17,0.98,0.90
0.17,"2,803",90,0.03,"52,910","367,660","1,643","77,283",0.17,0.98,0.89
0.18,6,0,0.00,"52,916","367,654","1,643","77,283",0.17,0.98,0.89
0.19,7,0,0.00,"52,923","367,647","1,643","77,283",0.17,0.98,0.89
0.2,"5,439",260,0.05,"58,362","362,208","1,903","77,023",0.18,0.98,0.88
0.21,"12,161",714,0.06,"70,523","350,047","2,617","76,309",0.18,0.97,0.85
0.22,"3,561",175,0.05,"74,084","346,486","2,792","76,134",0.18,0.96,0.85
0.23,"13,289",780,0.06,"87,373","333,197","3,572","75,354",0.18,0.95,0.82
0.24,"2,309",189,0.08,"89,682","330,888","3,761","75,165",0.19,0.95,0.81
0.25,28,2,0.07,"89,710","330,860","3,763","75,163",0.19,0.95,0.81
0.26,"1,566",79,0.05,"91,276","329,294","3,842","75,084",0.19,0.95,0.81
0.27,"18,555","1,326",0.07,"109,831","310,739","5,168","73,758",0.19,0.93,0.77
0.28,"9,362",614,0.06,"119,193","301,377","5,782","73,144",0.20,0.93,0.75
0.29,"6,388",512,0.07,"125,581","294,989","6,294","72,632",0.20,0.92,0.74
0.3,"9,122",813,0.08,"134,703","285,867","7,107","71,819",0.20,0.91,0.72
0.31,7,2,0.22,"134,710","285,860","7,109","71,817",0.20,0.91,0.72
0.32,234,27,0.10,"134,944","285,626","7,136","71,790",0.20,0.91,0.72
0.33,"6,080",564,0.08,"141,024","279,546","7,700","71,226",0.20,0.90,0.70
0.34,"29,538","3,066",0.09,"170,562","250,008","10,766","68,160",0.21,0.86,0.64
0.35,"27,649","3,074",0.10,"198,211","222,359","13,840","65,086",0.23,0.82,0.58
0.36,"8,354",987,0.11,"206,565","214,005","14,827","64,099",0.23,0.81,0.56
0.37,"1,431",188,0.12,"207,996","212,574","15,015","63,911",0.23,0.81,0.55
0.38,101,11,0.10,"208,097","212,473","15,026","63,900",0.23,0.81,0.55
0.39,"1,915",290,0.13,"210,012","210,558","15,316","63,610",0.23,0.81,0.55
0.4,"9,529","1,076",0.10,"219,541","201,029","16,392","62,534",0.24,0.79,0.53
0.41,"24,970","3,285",0.12,"244,511","176,059","19,677","59,249",0.25,0.75,0.47
0.42,"21,360","3,789",0.15,"265,871","154,699","23,466","55,460",0.26,0.70,0.42
0.43,"6,191","1,123",0.15,"272,062","148,508","24,589","54,337",0.27,0.69,0.41
0.44,8,0,0.00,"272,070","148,500","24,589","54,337",0.27,0.69,0.41
0.45,933,191,0.17,"273,003","147,567","24,780","54,146",0.27,0.69,0.40
0.46,"4,351",871,0.17,"277,354","143,216","25,651","53,275",0.27,0.67,0.39
0.47,"24,849","4,398",0.15,"302,203","118,367","30,049","48,877",0.29,0.62,0.33
0.48,"15,824","3,308",0.17,"318,027","102,543","33,357","45,569",0.31,0.58,0.30
0.49,"2,222",577,0.21,"320,249","100,321","33,934","44,992",0.31,0.57,0.29
0.5,"1,143",365,0.24,"321,392","99,178","34,299","44,627",0.31,0.57,0.29
0.51,594,175,0.23,"321,986","98,584","34,474","44,452",0.31,0.56,0.29
0.52,"1,574",317,0.17,"323,560","97,010","34,791","44,135",0.31,0.56,0.28
0.53,"13,250","3,707",0.22,"336,810","83,760","38,498","40,428",0.33,0.51,0.25
0.54,"12,707","3,367",0.21,"349,517","71,053","41,865","37,061",0.34,0.47,0.22
0.55,"14,383","5,341",0.27,"363,900","56,670","47,206","31,720",0.36,0.40,0.18
0.56,"1,777",673,0.27,"365,677","54,893","47,879","31,047",0.36,0.39,0.17
0.57,"2,618",950,0.27,"368,295","52,275","48,829","30,097",0.37,0.38,0.16
0.58,101,24,0.19,"368,396","52,174","48,853","30,073",0.37,0.38,0.16
0.59,"4,716","1,422",0.23,"373,112","47,458","50,275","28,651",0.38,0.36,0.15
0.6,"7,172","2,490",0.26,"380,284","40,286","52,765","26,161",0.39,0.33,0.13
0.61,"3,114","1,357",0.30,"383,398","37,172","54,122","24,804",0.40,0.31,0.12
0.62,"1,208",712,0.37,"384,606","35,964","54,834","24,092",0.40,0.31,0.12
0.63,"1,555",714,0.31,"386,161","34,409","55,548","23,378",0.40,0.30,0.12
0.64,"1,321",637,0.33,"387,482","33,088","56,185","22,741",0.41,0.29,0.11
0.65,943,403,0.30,"388,425","32,145","56,588","22,338",0.41,0.28,0.11
0.66,"7,393","3,953",0.35,"395,818","24,752","60,541","18,385",0.43,0.23,0.09
0.67,"3,549","1,859",0.34,"399,367","21,203","62,400","16,526",0.44,0.21,0.08
0.68,535,326,0.38,"399,902","20,668","62,726","16,200",0.44,0.21,0.07
0.69,"1,436",905,0.39,"401,338","19,232","63,631","15,295",0.44,0.19,0.07
0.7,"1,551","1,025",0.40,"402,889","17,681","64,656","14,270",0.45,0.18,0.06
0.71,492,240,0.33,"403,381","17,189","64,896","14,030",0.45,0.18,0.06
0.72,918,442,0.33,"404,299","16,271","65,338","13,588",0.46,0.17,0.06
0.73,"4,041","2,854",0.41,"408,340","12,230","68,192","10,734",0.47,0.14,0.05
0.74,454,394,0.46,"408,794","11,776","68,586","10,340",0.47,0.13,0.04
0.75,911,769,0.46,"409,705","10,865","69,355","9,571",0.47,0.12,0.04
0.76,"1,055",558,0.35,"410,760","9,810","69,913","9,013",0.48,0.11,0.04
0.77,773,523,0.40,"411,533","9,037","70,436","8,490",0.48,0.11,0.04
0.78,"1,904","1,489",0.44,"413,437","7,133","71,925","7,001",0.50,0.09,0.03
0.79,439,226,0.34,"413,876","6,694","72,151","6,775",0.50,0.09,0.03
0.8,309,163,0.35,"414,185","6,385","72,314","6,612",0.51,0.08,0.03
0.81,254,180,0.41,"414,439","6,131","72,494","6,432",0.51,0.08,0.03
0.82,827,815,0.50,"415,266","5,304","73,309","5,617",0.51,0.07,0.02
0.83,158,115,0.42,"415,424","5,146","73,424","5,502",0.52,0.07,0.02
0.84,26,12,0.32,"415,450","5,120","73,436","5,490",0.52,0.07,0.02
0.85,"2,050","2,151",0.51,"417,500","3,070","75,587","3,339",0.52,0.04,0.01
0.86,340,177,0.34,"417,840","2,730","75,764","3,162",0.54,0.04,0.01
0.87,56,68,0.55,"417,896","2,674","75,832","3,094",0.54,0.04,0.01
0.88,464,414,0.47,"418,360","2,210","76,246","2,680",0.55,0.03,0.01
0.89,563,622,0.52,"418,923","1,647","76,868","2,058",0.56,0.03,0.01
0.9,5,1,0.17,"418,928","1,642","76,869","2,057",0.56,0.03,0.01
0.91,163,68,0.29,"419,091","1,479","76,937","1,989",0.57,0.03,0.01
0.92,12,10,0.45,"419,103","1,467","76,947","1,979",0.57,0.03,0.01
0.93,51,100,0.66,"419,154","1,416","77,047","1,879",0.57,0.02,0.01
0.94,115,119,0.51,"419,269","1,301","77,166","1,760",0.57,0.02,0.01
0.95,372,480,0.56,"419,641",929,"77,646","1,280",0.58,0.02,0.00
0.96,1,1,0.50,"419,642",928,"77,647","1,279",0.58,0.02,0.00
0.97,42,18,0.30,"419,684",886,"77,665","1,261",0.59,0.02,0.00
0.98,95,69,0.42,"419,779",791,"77,734","1,192",0.60,0.02,0.00
0.99,18,37,0.67,"419,797",773,"77,771","1,155",0.60,0.01,0.00
1.0,773,"1,155",0.60,"420,570",0,"78,926",0,nan,0.00,0.00
