p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.02,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.03,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.04,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.06,1,0,0.00,1,"420,569",0,"78,926",0.16,1.00,1.00
0.07,2,0,0.00,3,"420,567",0,"78,926",0.16,1.00,1.00
0.08,4,1,0.20,7,"420,563",1,"78,925",0.16,1.00,1.00
0.09,37,0,0.00,44,"420,526",1,"78,925",0.16,1.00,1.00
0.1,111,1,0.01,155,"420,415",2,"78,924",0.16,1.00,1.00
0.11,199,4,0.02,354,"420,216",6,"78,920",0.16,1.00,1.00
0.12,327,6,0.02,681,"419,889",12,"78,914",0.16,1.00,1.00
0.13,594,12,0.02,"1,275","419,295",24,"78,902",0.16,1.00,1.00
0.14,"1,010",35,0.03,"2,285","418,285",59,"78,867",0.16,1.00,1.00
0.15,"1,562",62,0.04,"3,847","416,723",121,"78,805",0.16,1.00,0.99
0.16,"2,129",63,0.03,"5,976","414,594",184,"78,742",0.16,1.00,0.99
0.17,"2,772",93,0.03,"8,748","411,822",277,"78,649",0.16,1.00,0.98
0.18,"3,545",130,0.04,"12,293","408,277",407,"78,519",0.16,0.99,0.97
0.19,"4,212",181,0.04,"16,505","404,065",588,"78,338",0.16,0.99,0.97
0.2,"4,702",198,0.04,"21,207","399,363",786,"78,140",0.16,0.99,0.96
0.21,"5,265",237,0.04,"26,472","394,098","1,023","77,903",0.17,0.99,0.94
0.22,"5,709",280,0.05,"32,181","388,389","1,303","77,623",0.17,0.98,0.93
0.23,"5,897",318,0.05,"38,078","382,492","1,621","77,305",0.17,0.98,0.92
0.24,"6,588",351,0.05,"44,666","375,904","1,972","76,954",0.17,0.98,0.91
0.25,"6,479",373,0.05,"51,145","369,425","2,345","76,581",0.17,0.97,0.89
0.26,"6,824",420,0.06,"57,969","362,601","2,765","76,161",0.17,0.96,0.88
0.27,"6,952",462,0.06,"64,921","355,649","3,227","75,699",0.18,0.96,0.86
0.28,"7,649",494,0.06,"72,570","348,000","3,721","75,205",0.18,0.95,0.85
0.29,"7,922",550,0.06,"80,492","340,078","4,271","74,655",0.18,0.95,0.83
0.3,"8,177",647,0.07,"88,669","331,901","4,918","74,008",0.18,0.94,0.81
0.31,"8,278",682,0.08,"96,947","323,623","5,600","73,326",0.18,0.93,0.79
0.32,"8,489",743,0.08,"105,436","315,134","6,343","72,583",0.19,0.92,0.78
0.33,"8,503",720,0.08,"113,939","306,631","7,063","71,863",0.19,0.91,0.76
0.34,"9,125",842,0.08,"123,064","297,506","7,905","71,021",0.19,0.90,0.74
0.35,"9,204",937,0.09,"132,268","288,302","8,842","70,084",0.20,0.89,0.72
0.36,"9,675",976,0.09,"141,943","278,627","9,818","69,108",0.20,0.88,0.70
0.37,"9,483","1,093",0.10,"151,426","269,144","10,911","68,015",0.20,0.86,0.67
0.38,"9,932","1,009",0.09,"161,358","259,212","11,920","67,006",0.21,0.85,0.65
0.39,"9,860","1,123",0.10,"171,218","249,352","13,043","65,883",0.21,0.83,0.63
0.4,"10,223","1,246",0.11,"181,441","239,129","14,289","64,637",0.21,0.82,0.61
0.41,"10,200","1,298",0.11,"191,641","228,929","15,587","63,339",0.22,0.80,0.59
0.42,"10,192","1,395",0.12,"201,833","218,737","16,982","61,944",0.22,0.78,0.56
0.43,"10,270","1,478",0.13,"212,103","208,467","18,460","60,466",0.22,0.77,0.54
0.44,"10,283","1,536",0.13,"222,386","198,184","19,996","58,930",0.23,0.75,0.51
0.45,"10,016","1,559",0.13,"232,402","188,168","21,555","57,371",0.23,0.73,0.49
0.46,"10,159","1,580",0.13,"242,561","178,009","23,135","55,791",0.24,0.71,0.47
0.47,"10,000","1,580",0.14,"252,561","168,009","24,715","54,211",0.24,0.69,0.44
0.48,"9,526","1,668",0.15,"262,087","158,483","26,383","52,543",0.25,0.67,0.42
0.49,"9,418","1,620",0.15,"271,505","149,065","28,003","50,923",0.25,0.65,0.40
0.5,"8,935","1,679",0.16,"280,440","140,130","29,682","49,244",0.26,0.62,0.38
0.51,"8,867","1,760",0.17,"289,307","131,263","31,442","47,484",0.27,0.60,0.36
0.52,"8,630","1,770",0.17,"297,937","122,633","33,212","45,714",0.27,0.58,0.34
0.53,"8,245","1,753",0.18,"306,182","114,388","34,965","43,961",0.28,0.56,0.32
0.54,"8,040","1,819",0.18,"314,222","106,348","36,784","42,142",0.28,0.53,0.30
0.55,"7,719","1,795",0.19,"321,941","98,629","38,579","40,347",0.29,0.51,0.28
0.56,"7,257","1,710",0.19,"329,198","91,372","40,289","38,637",0.30,0.49,0.26
0.57,"6,915","1,735",0.20,"336,113","84,457","42,024","36,902",0.30,0.47,0.24
0.58,"6,380","1,666",0.21,"342,493","78,077","43,690","35,236",0.31,0.45,0.23
0.59,"6,167","1,636",0.21,"348,660","71,910","45,326","33,600",0.32,0.43,0.21
0.6,"5,827","1,695",0.23,"354,487","66,083","47,021","31,905",0.33,0.40,0.20
0.61,"5,335","1,543",0.22,"359,822","60,748","48,564","30,362",0.33,0.38,0.18
0.62,"5,046","1,637",0.24,"364,868","55,702","50,201","28,725",0.34,0.36,0.17
0.63,"4,733","1,447",0.23,"369,601","50,969","51,648","27,278",0.35,0.35,0.16
0.64,"4,386","1,474",0.25,"373,987","46,583","53,122","25,804",0.36,0.33,0.14
0.65,"4,182","1,426",0.25,"378,169","42,401","54,548","24,378",0.37,0.31,0.13
0.66,"3,859","1,383",0.26,"382,028","38,542","55,931","22,995",0.37,0.29,0.12
