p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.1,"149,050","8,833",0.06,"149,050","271,520","8,833","70,093",0.21,0.89,0.68
0.2,"162,767","23,919",0.13,"311,817","108,753","32,752","46,174",0.30,0.59,0.31
0.3,"67,605","19,041",0.22,"379,422","41,148","51,793","27,133",0.40,0.34,0.14
0.4,"25,326","11,888",0.32,"404,748","15,822","63,681","15,245",0.49,0.19,0.06
0.5,"10,151","7,534",0.43,"414,899","5,671","71,215","7,711",0.58,0.10,0.03
0.6,"4,183","4,843",0.54,"419,082","1,488","76,058","2,868",0.66,0.04,0.01
0.7,"1,257","2,256",0.64,"420,339",231,"78,314",612,0.73,0.01,0.00
0.8,215,559,0.72,"420,554",16,"78,873",53,0.77,0.00,0.00
0.9,16,49,0.75,"420,570",0,"78,922",4,1.00,0.00,0.00
1.0,0,4,1.00,"420,570",0,"78,926",0,nan,0.00,0.00
