p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,9,0,0.00,9,"420,561",0,"78,926",0.16,1.00,1.00
0.01,0,0,nan,9,"420,561",0,"78,926",0.16,1.00,1.00
0.02,31,0,0.00,40,"420,530",0,"78,926",0.16,1.00,1.00
0.03,62,2,0.03,102,"420,468",2,"78,924",0.16,1.00,1.00
0.04,52,1,0.02,154,"420,416",3,"78,923",0.16,1.00,1.00
0.05,84,0,0.00,238,"420,332",3,"78,923",0.16,1.00,1.00
0.06,347,3,0.01,585,"419,985",6,"78,920",0.16,1.00,1.00
0.07,525,12,0.02,"1,110","419,460",18,"78,908",0.16,1.00,1.00
0.08,961,18,0.02,"2,071","418,499",36,"78,890",0.16,1.00,1.00
0.09,"1,430",46,0.03,"3,501","417,069",82,"78,844",0.16,1.00,0.99
0.1,"1,495",71,0.05,"4,996","415,574",153,"78,773",0.16,1.00,0.99
0.11,"1,669",54,0.03,"6,665","413,905",207,"78,719",0.16,1.00,0.99
0.12,"2,247",76,0.03,"8,912","411,658",283,"78,643",0.16,1.00,0.98
0.13,"3,056",138,0.04,"11,968","408,602",421,"78,505",0.16,0.99,0.98
0.14,"2,741",118,0.04,"14,709","405,861",539,"78,387",0.16,0.99,0.97
0.15,"2,040",76,0.04,"16,749","403,821",615,"78,311",0.16,0.99,0.97
0.16,"3,980",182,0.04,"20,729","399,841",797,"78,129",0.16,0.99,0.96
0.17,"4,854",264,0.05,"25,583","394,987","1,061","77,865",0.16,0.99,0.95
0.18,"4,633",265,0.05,"30,216","390,354","1,326","77,600",0.17,0.98,0.94
0.19,"4,028",231,0.05,"34,244","386,326","1,557","77,369",0.17,0.98,0.93
0.2,"4,422",264,0.06,"38,666","381,904","1,821","77,105",0.17,0.98,0.92
0.21,"4,992",327,0.06,"43,658","376,912","2,148","76,778",0.17,0.97,0.91
0.22,"5,719",378,0.06,"49,377","371,193","2,526","76,400",0.17,0.97,0.90
0.23,"4,074",276,0.06,"53,451","367,119","2,802","76,124",0.17,0.96,0.89
0.24,"4,500",269,0.06,"57,951","362,619","3,071","75,855",0.17,0.96,0.88
0.25,"3,890",292,0.07,"61,841","358,729","3,363","75,563",0.17,0.96,0.87
0.26,"5,620",388,0.06,"67,461","353,109","3,751","75,175",0.18,0.95,0.86
0.27,"4,708",367,0.07,"72,169","348,401","4,118","74,808",0.18,0.95,0.85
0.28,"4,677",384,0.08,"76,846","343,724","4,502","74,424",0.18,0.94,0.84
0.29,"3,941",361,0.08,"80,787","339,783","4,863","74,063",0.18,0.94,0.83
0.3,"4,393",380,0.08,"85,180","335,390","5,243","73,683",0.18,0.93,0.82
0.31,"3,982",364,0.08,"89,162","331,408","5,607","73,319",0.18,0.93,0.81
0.32,"4,701",474,0.09,"93,863","326,707","6,081","72,845",0.18,0.92,0.80
0.33,"5,584",569,0.09,"99,447","321,123","6,650","72,276",0.18,0.92,0.79
0.34,"5,040",519,0.09,"104,487","316,083","7,169","71,757",0.19,0.91,0.78
0.35,"5,643",563,0.09,"110,130","310,440","7,732","71,194",0.19,0.90,0.76
0.36,"6,870",780,0.10,"117,000","303,570","8,512","70,414",0.19,0.89,0.75
0.37,"7,455",837,0.10,"124,455","296,115","9,349","69,577",0.19,0.88,0.73
0.38,"8,140",990,0.11,"132,595","287,975","10,339","68,587",0.19,0.87,0.71
0.39,"8,022","1,004",0.11,"140,617","279,953","11,343","67,583",0.19,0.86,0.70
0.4,"8,773","1,033",0.11,"149,390","271,180","12,376","66,550",0.20,0.84,0.68
0.41,"9,279","1,254",0.12,"158,669","261,901","13,630","65,296",0.20,0.83,0.66
0.42,"9,452","1,200",0.11,"168,121","252,449","14,830","64,096",0.20,0.81,0.63
0.43,"9,865","1,415",0.13,"177,986","242,584","16,245","62,681",0.21,0.79,0.61
0.44,"9,833","1,519",0.13,"187,819","232,751","17,764","61,162",0.21,0.77,0.59
0.45,"11,513","1,698",0.13,"199,332","221,238","19,462","59,464",0.21,0.75,0.56
0.46,"10,536","1,583",0.13,"209,868","210,702","21,045","57,881",0.22,0.73,0.54
0.47,"10,074","1,670",0.14,"219,942","200,628","22,715","56,211",0.22,0.71,0.51
0.48,"9,880","1,681",0.15,"229,822","190,748","24,396","54,530",0.22,0.69,0.49
0.49,"9,870","1,730",0.15,"239,692","180,878","26,126","52,800",0.23,0.67,0.47
0.5,"9,654","1,713",0.15,"249,346","171,224","27,839","51,087",0.23,0.65,0.45
0.51,"9,750","1,795",0.16,"259,096","161,474","29,634","49,292",0.23,0.62,0.42
0.52,"8,586","1,635",0.16,"267,682","152,888","31,269","47,657",0.24,0.60,0.40
0.53,"8,127","1,548",0.16,"275,809","144,761","32,817","46,109",0.24,0.58,0.38
0.54,"7,956","1,699",0.18,"283,765","136,805","34,516","44,410",0.25,0.56,0.36
0.55,"8,274","1,715",0.17,"292,039","128,531","36,231","42,695",0.25,0.54,0.34
0.56,"7,461","1,648",0.18,"299,500","121,070","37,879","41,047",0.25,0.52,0.32
0.57,"6,934","1,603",0.19,"306,434","114,136","39,482","39,444",0.26,0.50,0.31
0.58,"6,440","1,437",0.18,"312,874","107,696","40,919","38,007",0.26,0.48,0.29
0.59,"6,365","1,460",0.19,"319,239","101,331","42,379","36,547",0.27,0.46,0.28
0.6,"6,430","1,650",0.20,"325,669","94,901","44,029","34,897",0.27,0.44,0.26
0.61,"6,573","1,706",0.21,"332,242","88,328","45,735","33,191",0.27,0.42,0.24
0.62,"5,500","1,411",0.20,"337,742","82,828","47,146","31,780",0.28,0.40,0.23
0.63,"5,255","1,455",0.22,"342,997","77,573","48,601","30,325",0.28,0.38,0.22
0.64,"5,422","1,561",0.22,"348,419","72,151","50,162","28,764",0.29,0.36,0.20
0.65,"5,421","1,613",0.23,"353,840","66,730","51,775","27,151",0.29,0.34,0.19
0.66,"4,865","1,553",0.24,"358,705","61,865","53,328","25,598",0.29,0.32,0.18
0.67,"5,287","1,718",0.25,"363,992","56,578","55,046","23,880",0.30,0.30,0.16
0.68,"4,764","1,585",0.25,"368,756","51,814","56,631","22,295",0.30,0.28,0.15
0.69,"4,784","1,586",0.25,"373,540","47,030","58,217","20,709",0.31,0.26,0.14
0.7,"5,738","2,014",0.26,"379,278","41,292","60,231","18,695",0.31,0.24,0.12
0.71,"4,795","1,817",0.27,"384,073","36,497","62,048","16,878",0.32,0.21,0.11
0.72,"5,237","1,824",0.26,"389,310","31,260","63,872","15,054",0.33,0.19,0.09
0.73,"4,393","1,668",0.28,"393,703","26,867","65,540","13,386",0.33,0.17,0.08
0.74,"4,020","1,603",0.29,"397,723","22,847","67,143","11,783",0.34,0.15,0.07
0.75,"3,820","1,634",0.30,"401,543","19,027","68,777","10,149",0.35,0.13,0.06
0.76,"2,865","1,201",0.30,"404,408","16,162","69,978","8,948",0.36,0.11,0.05
0.77,"2,411","1,135",0.32,"406,819","13,751","71,113","7,813",0.36,0.10,0.04
0.78,"2,733","1,282",0.32,"409,552","11,018","72,395","6,531",0.37,0.08,0.04
0.79,"2,527","1,194",0.32,"412,079","8,491","73,589","5,337",0.39,0.07,0.03
0.8,"1,506",843,0.36,"413,585","6,985","74,432","4,494",0.39,0.06,0.02
0.81,"1,580",804,0.34,"415,165","5,405","75,236","3,690",0.41,0.05,0.02
0.82,"1,459",845,0.37,"416,624","3,946","76,081","2,845",0.42,0.04,0.01
0.83,994,668,0.40,"417,618","2,952","76,749","2,177",0.42,0.03,0.01
0.84,848,545,0.39,"418,466","2,104","77,294","1,632",0.44,0.02,0.01
0.85,616,450,0.42,"419,082","1,488","77,744","1,182",0.44,0.01,0.01
0.86,358,245,0.41,"419,440","1,130","77,989",937,0.45,0.01,0.00
0.87,327,279,0.46,"419,767",803,"78,268",658,0.45,0.01,0.00
0.88,266,223,0.46,"420,033",537,"78,491",435,0.45,0.01,0.00
0.89,195,162,0.45,"420,228",342,"78,653",273,0.44,0.00,0.00
0.9,138,110,0.44,"420,366",204,"78,763",163,0.44,0.00,0.00
0.91,68,46,0.40,"420,434",136,"78,809",117,0.46,0.00,0.00
0.92,62,60,0.49,"420,496",74,"78,869",57,0.44,0.00,0.00
0.93,43,34,0.44,"420,539",31,"78,903",23,0.43,0.00,0.00
0.94,9,8,0.47,"420,548",22,"78,911",15,0.41,0.00,0.00
0.95,9,8,0.47,"420,557",13,"78,919",7,0.35,0.00,0.00
0.96,2,1,0.33,"420,559",11,"78,920",6,0.35,0.00,0.00
0.97,5,3,0.38,"420,564",6,"78,923",3,0.33,0.00,0.00
0.98,2,2,0.50,"420,566",4,"78,925",1,0.20,0.00,0.00
0.99,1,0,0.00,"420,567",3,"78,925",1,0.25,0.00,0.00
1.0,3,1,0.25,"420,570",0,"78,926",0,nan,0.00,0.00
