p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"4,206",36,0.01,"4,206","416,364",36,"78,890",0.16,1.00,0.99
0.1,"12,924",253,0.02,"17,130","403,440",289,"78,637",0.16,1.00,0.97
0.2,"29,222",933,0.03,"46,352","374,218","1,222","77,704",0.17,0.98,0.90
0.3,"52,379","2,848",0.05,"98,731","321,839","4,070","74,856",0.19,0.95,0.79
0.4,"75,403","6,694",0.08,"174,134","246,436","10,764","68,162",0.22,0.86,0.63
0.5,"85,485","11,697",0.12,"259,619","160,951","22,461","56,465",0.26,0.72,0.44
0.6,"73,055","15,151",0.17,"332,674","87,896","37,612","41,314",0.32,0.52,0.26
0.7,"48,093","15,214",0.24,"380,767","39,803","52,826","26,100",0.40,0.33,0.13
0.8,"24,585","11,889",0.33,"405,352","15,218","64,715","14,211",0.48,0.18,0.06
0.9,"11,263","8,857",0.44,"416,615","3,955","73,572","5,354",0.58,0.07,0.02
1.0,"3,955","5,354",0.58,"420,570",0,"78,926",0,nan,0.00,0.00
