p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"5,704",83,0.01,"5,704","397,015",83,"78,843",0.17,1.00,0.99
0.01,588,16,0.03,"6,292","396,427",99,"78,827",0.17,1.00,0.99
0.02,"2,562",64,0.02,"8,854","393,865",163,"78,763",0.17,1.00,0.98
0.03,"1,332",45,0.03,"10,186","392,533",208,"78,718",0.17,1.00,0.98
0.04,464,7,0.01,"10,650","392,069",215,"78,711",0.17,1.00,0.98
0.05,0,0,nan,"10,650","392,069",215,"78,711",0.17,1.00,0.98
0.06,"2,698",70,0.03,"13,348","389,371",285,"78,641",0.17,1.00,0.97
0.07,"1,754",54,0.03,"15,102","387,617",339,"78,587",0.17,1.00,0.97
0.08,"4,799",98,0.02,"19,901","382,818",437,"78,489",0.17,0.99,0.96
0.09,"2,014",77,0.04,"21,915","380,804",514,"78,412",0.17,0.99,0.95
0.1,790,16,0.02,"22,705","380,014",530,"78,396",0.17,0.99,0.95
0.11,950,26,0.03,"23,655","379,064",556,"78,370",0.17,0.99,0.95
0.12,"2,535",78,0.03,"26,190","376,529",634,"78,292",0.17,0.99,0.94
0.13,"3,262",139,0.04,"29,452","373,267",773,"78,153",0.17,0.99,0.94
0.14,"6,190",245,0.04,"35,642","367,077","1,018","77,908",0.18,0.99,0.92
0.15,"8,235",350,0.04,"43,877","358,842","1,368","77,558",0.18,0.98,0.91
0.16,"5,290",160,0.03,"49,167","353,552","1,528","77,398",0.18,0.98,0.89
0.17,362,25,0.06,"49,529","353,190","1,553","77,373",0.18,0.98,0.89
0.18,"5,348",224,0.04,"54,877","347,842","1,777","77,149",0.18,0.98,0.88
0.19,798,48,0.06,"55,675","347,044","1,825","77,101",0.18,0.98,0.88
0.2,"3,858",174,0.04,"59,533","343,186","1,999","76,927",0.18,0.97,0.87
0.21,"10,319",576,0.05,"69,852","332,867","2,575","76,351",0.19,0.97,0.85
0.22,"6,639",367,0.05,"76,491","326,228","2,942","75,984",0.19,0.96,0.84
0.23,"3,605",271,0.07,"80,096","322,623","3,213","75,713",0.19,0.96,0.83
0.24,"5,999",359,0.06,"86,095","316,624","3,572","75,354",0.19,0.95,0.81
0.25,"3,652",263,0.07,"89,747","312,972","3,835","75,091",0.19,0.95,0.81
0.26,"1,595",92,0.05,"91,342","311,377","3,927","74,999",0.19,0.95,0.80
0.27,"6,711",461,0.06,"98,053","304,666","4,388","74,538",0.20,0.94,0.79
0.28,"14,155","1,083",0.07,"112,208","290,511","5,471","73,455",0.20,0.93,0.76
0.29,"4,917",391,0.07,"117,125","285,594","5,862","73,064",0.20,0.93,0.74
0.3,"8,150",558,0.06,"125,275","277,444","6,420","72,506",0.21,0.92,0.73
0.31,"6,806",643,0.09,"132,081","270,638","7,063","71,863",0.21,0.91,0.71
0.32,"4,390",455,0.09,"136,471","266,248","7,518","71,408",0.21,0.90,0.70
0.33,"2,292",144,0.06,"138,763","263,956","7,662","71,264",0.21,0.90,0.70
0.34,"6,843",616,0.08,"145,606","257,113","8,278","70,648",0.22,0.90,0.68
0.35,"23,510","2,658",0.10,"169,116","233,603","10,936","67,990",0.23,0.86,0.63
0.36,"12,880","1,531",0.11,"181,996","220,723","12,467","66,459",0.23,0.84,0.60
0.37,"15,989","1,853",0.10,"197,985","204,734","14,320","64,606",0.24,0.82,0.56
0.38,"4,899",663,0.12,"202,884","199,835","14,983","63,943",0.24,0.81,0.55
0.39,"3,092",321,0.09,"205,976","196,743","15,304","63,622",0.24,0.81,0.54
0.4,"5,999",856,0.12,"211,975","190,744","16,160","62,766",0.25,0.80,0.53
0.41,"13,411","1,655",0.11,"225,386","177,333","17,815","61,111",0.26,0.77,0.50
0.42,"8,177","1,178",0.13,"233,563","169,156","18,993","59,933",0.26,0.76,0.48
0.43,"22,612","3,799",0.14,"256,175","146,544","22,792","56,134",0.28,0.71,0.42
0.44,"5,021","1,009",0.17,"261,196","141,523","23,801","55,125",0.28,0.70,0.41
0.45,"4,280",844,0.16,"265,476","137,243","24,645","54,281",0.28,0.69,0.40
0.46,"1,629",282,0.15,"267,105","135,614","24,927","53,999",0.28,0.68,0.39
0.47,"2,709",439,0.14,"269,814","132,905","25,366","53,560",0.29,0.68,0.39
0.48,"6,500","1,195",0.16,"276,314","126,405","26,561","52,365",0.29,0.66,0.37
0.49,"14,698","2,965",0.17,"291,012","111,707","29,526","49,400",0.31,0.63,0.33
0.5,"15,901","3,534",0.18,"306,913","95,806","33,060","45,866",0.32,0.58,0.29
0.51,"2,532",602,0.19,"309,445","93,274","33,662","45,264",0.33,0.57,0.29
0.52,739,209,0.22,"310,184","92,535","33,871","45,055",0.33,0.57,0.29
0.53,"5,368","1,435",0.21,"315,552","87,167","35,306","43,620",0.33,0.55,0.27
0.54,"1,131",362,0.24,"316,683","86,036","35,668","43,258",0.33,0.55,0.27
0.55,"6,229","1,753",0.22,"322,912","79,807","37,421","41,505",0.34,0.53,0.25
0.56,"13,615","3,994",0.23,"336,527","66,192","41,415","37,511",0.36,0.48,0.22
0.57,"12,407","4,770",0.28,"348,934","53,785","46,185","32,741",0.38,0.41,0.18
0.58,"2,185",822,0.27,"351,119","51,600","47,007","31,919",0.38,0.40,0.17
0.59,"2,141",826,0.28,"353,260","49,459","47,833","31,093",0.39,0.39,0.17
0.6,"2,367","1,077",0.31,"355,627","47,092","48,910","30,016",0.39,0.38,0.16
0.61,"1,701",409,0.19,"357,328","45,391","49,319","29,607",0.39,0.38,0.16
0.62,"2,755",916,0.25,"360,083","42,636","50,235","28,691",0.40,0.36,0.15
0.63,"6,899","2,711",0.28,"366,982","35,737","52,946","25,980",0.42,0.33,0.13
0.64,"2,228","1,102",0.33,"369,210","33,509","54,048","24,878",0.43,0.32,0.12
0.65,"1,079",596,0.36,"370,289","32,430","54,644","24,282",0.43,0.31,0.12
0.66,"1,226",620,0.34,"371,515","31,204","55,264","23,662",0.43,0.30,0.11
0.67,"2,685","1,305",0.33,"374,200","28,519","56,569","22,357",0.44,0.28,0.11
0.68,906,644,0.42,"375,106","27,613","57,213","21,713",0.44,0.28,0.10
0.69,790,329,0.29,"375,896","26,823","57,542","21,384",0.44,0.27,0.10
0.7,"5,191","3,146",0.38,"381,087","21,632","60,688","18,238",0.46,0.23,0.08
0.71,"2,192","1,360",0.38,"383,279","19,440","62,048","16,878",0.46,0.21,0.08
0.72,"1,448",830,0.36,"384,727","17,992","62,878","16,048",0.47,0.20,0.07
0.73,"1,104",819,0.43,"385,831","16,888","63,697","15,229",0.47,0.19,0.07
0.74,666,350,0.34,"386,497","16,222","64,047","14,879",0.48,0.19,0.06
0.75,"1,778","1,381",0.44,"388,275","14,444","65,428","13,498",0.48,0.17,0.06
0.76,"1,362",874,0.39,"389,637","13,082","66,302","12,624",0.49,0.16,0.05
0.77,793,560,0.41,"390,430","12,289","66,862","12,064",0.50,0.15,0.05
0.78,"2,020","1,677",0.45,"392,450","10,269","68,539","10,387",0.50,0.13,0.04
0.79,589,570,0.49,"393,039","9,680","69,109","9,817",0.50,0.12,0.04
0.8,959,602,0.39,"393,998","8,721","69,711","9,215",0.51,0.12,0.04
0.81,856,671,0.44,"394,854","7,865","70,382","8,544",0.52,0.11,0.03
0.82,183,171,0.48,"395,037","7,682","70,553","8,373",0.52,0.11,0.03
0.83,267,286,0.52,"395,304","7,415","70,839","8,087",0.52,0.10,0.03
0.84,"1,528","1,284",0.46,"396,832","5,887","72,123","6,803",0.54,0.09,0.03
0.85,484,346,0.42,"397,316","5,403","72,469","6,457",0.54,0.08,0.02
0.86,229,148,0.39,"397,545","5,174","72,617","6,309",0.55,0.08,0.02
0.87,473,523,0.53,"398,018","4,701","73,140","5,786",0.55,0.07,0.02
0.88,659,749,0.53,"398,677","4,042","73,889","5,037",0.55,0.06,0.02
0.89,203,135,0.40,"398,880","3,839","74,024","4,902",0.56,0.06,0.02
0.9,59,37,0.39,"398,939","3,780","74,061","4,865",0.56,0.06,0.02
0.91,"1,303","1,615",0.55,"400,242","2,477","75,676","3,250",0.57,0.04,0.01
0.92,324,298,0.48,"400,566","2,153","75,974","2,952",0.58,0.04,0.01
0.93,61,63,0.51,"400,627","2,092","76,037","2,889",0.58,0.04,0.01
0.94,335,330,0.50,"400,962","1,757","76,367","2,559",0.59,0.03,0.01
0.95,349,482,0.58,"401,311","1,408","76,849","2,077",0.60,0.03,0.01
0.96,22,21,0.49,"401,333","1,386","76,870","2,056",0.60,0.03,0.01
0.97,13,13,0.50,"401,346","1,373","76,883","2,043",0.60,0.03,0.01
0.98,197,122,0.38,"401,543","1,176","77,005","1,921",0.62,0.02,0.01
0.99,11,30,0.73,"401,554","1,165","77,035","1,891",0.62,0.02,0.01
1.0,"1,165","1,891",0.62,"402,719",0,"78,926",0,nan,0.00,0.00
