p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,723,20,0.03,723,"419,847",20,"78,906",0.16,1.00,1.00
0.01,"1,926",58,0.03,"2,649","417,921",78,"78,848",0.16,1.00,0.99
0.02,"4,465",145,0.03,"7,114","413,456",223,"78,703",0.16,1.00,0.99
0.03,"7,424",285,0.04,"14,538","406,032",508,"78,418",0.16,0.99,0.97
0.04,"9,976",421,0.04,"24,514","396,056",929,"77,997",0.16,0.99,0.95
0.05,"11,165",603,0.05,"35,679","384,891","1,532","77,394",0.17,0.98,0.93
0.06,"11,945",676,0.05,"47,624","372,946","2,208","76,718",0.17,0.97,0.90
0.07,"12,548",730,0.05,"60,172","360,398","2,938","75,988",0.17,0.96,0.87
0.08,"13,056",877,0.06,"73,228","347,342","3,815","75,111",0.18,0.95,0.85
0.09,"13,460","1,014",0.07,"86,688","333,882","4,829","74,097",0.18,0.94,0.82
0.1,"13,619","1,133",0.08,"100,307","320,263","5,962","72,964",0.19,0.92,0.79
0.11,"13,658","1,179",0.08,"113,965","306,605","7,141","71,785",0.19,0.91,0.76
0.12,"13,744","1,273",0.08,"127,709","292,861","8,414","70,512",0.19,0.89,0.73
0.13,"13,864","1,441",0.09,"141,573","278,997","9,855","69,071",0.20,0.88,0.70
0.14,"13,963","1,488",0.10,"155,536","265,034","11,343","67,583",0.20,0.86,0.67
0.15,"13,588","1,481",0.10,"169,124","251,446","12,824","66,102",0.21,0.84,0.64
0.16,"13,558","1,737",0.11,"182,682","237,888","14,561","64,365",0.21,0.82,0.61
0.17,"13,548","1,723",0.11,"196,230","224,340","16,284","62,642",0.22,0.79,0.57
0.18,"13,016","1,802",0.12,"209,246","211,324","18,086","60,840",0.22,0.77,0.54
0.19,"12,778","1,863",0.13,"222,024","198,546","19,949","58,977",0.23,0.75,0.52
0.2,"12,238","1,924",0.14,"234,262","186,308","21,873","57,053",0.23,0.72,0.49
0.21,"11,634","1,847",0.14,"245,896","174,674","23,720","55,206",0.24,0.70,0.46
0.22,"11,120","1,845",0.14,"257,016","163,554","25,565","53,361",0.25,0.68,0.43
0.23,"10,413","1,837",0.15,"267,429","153,141","27,402","51,524",0.25,0.65,0.41
0.24,"9,859","1,886",0.16,"277,288","143,282","29,288","49,638",0.26,0.63,0.39
0.25,"9,445","1,839",0.16,"286,733","133,837","31,127","47,799",0.26,0.61,0.36
0.26,"8,938","1,726",0.16,"295,671","124,899","32,853","46,073",0.27,0.58,0.34
0.27,"8,267","1,774",0.18,"303,938","116,632","34,627","44,299",0.28,0.56,0.32
0.28,"7,994","1,702",0.18,"311,932","108,638","36,329","42,597",0.28,0.54,0.30
0.29,"7,457","1,666",0.18,"319,389","101,181","37,995","40,931",0.29,0.52,0.28
0.3,"6,841","1,557",0.19,"326,230","94,340","39,552","39,374",0.29,0.50,0.27
0.31,"6,436","1,549",0.19,"332,666","87,904","41,101","37,825",0.30,0.48,0.25
0.32,"5,760","1,439",0.20,"338,426","82,144","42,540","36,386",0.31,0.46,0.24
0.33,"5,343","1,394",0.21,"343,769","76,801","43,934","34,992",0.31,0.44,0.22
0.34,"5,070","1,371",0.21,"348,839","71,731","45,305","33,621",0.32,0.43,0.21
0.35,"4,691","1,341",0.22,"353,530","67,040","46,646","32,280",0.33,0.41,0.20
0.36,"4,325","1,254",0.22,"357,855","62,715","47,900","31,026",0.33,0.39,0.19
0.37,"3,918","1,203",0.23,"361,773","58,797","49,103","29,823",0.34,0.38,0.18
0.38,"3,862","1,187",0.24,"365,635","54,935","50,290","28,636",0.34,0.36,0.17
0.39,"3,423","1,078",0.24,"369,058","51,512","51,368","27,558",0.35,0.35,0.16
0.4,"3,197","1,023",0.24,"372,255","48,315","52,391","26,535",0.35,0.34,0.15
0.41,"3,015","1,072",0.26,"375,270","45,300","53,463","25,463",0.36,0.32,0.14
0.42,"2,808",974,0.26,"378,078","42,492","54,437","24,489",0.37,0.31,0.13
0.43,"2,660",959,0.26,"380,738","39,832","55,396","23,530",0.37,0.30,0.13
0.44,"2,339",884,0.27,"383,077","37,493","56,280","22,646",0.38,0.29,0.12
0.45,"2,168",844,0.28,"385,245","35,325","57,124","21,802",0.38,0.28,0.11
0.46,"2,038",818,0.29,"387,283","33,287","57,942","20,984",0.39,0.27,0.11
0.47,"1,820",781,0.30,"389,103","31,467","58,723","20,203",0.39,0.26,0.10
0.48,"1,712",721,0.30,"390,815","29,755","59,444","19,482",0.40,0.25,0.10
0.49,"1,559",721,0.32,"392,374","28,196","60,165","18,761",0.40,0.24,0.09
0.5,"1,526",660,0.30,"393,900","26,670","60,825","18,101",0.40,0.23,0.09
0.51,"1,399",567,0.29,"395,299","25,271","61,392","17,534",0.41,0.22,0.09
0.52,"1,338",597,0.31,"396,637","23,933","61,989","16,937",0.41,0.21,0.08
0.53,"1,222",601,0.33,"397,859","22,711","62,590","16,336",0.42,0.21,0.08
0.54,"1,143",555,0.33,"399,002","21,568","63,145","15,781",0.42,0.20,0.07
0.55,"1,096",533,0.33,"400,098","20,472","63,678","15,248",0.43,0.19,0.07
0.56,"1,003",544,0.35,"401,101","19,469","64,222","14,704",0.43,0.19,0.07
0.57,938,507,0.35,"402,039","18,531","64,729","14,197",0.43,0.18,0.07
0.58,879,472,0.35,"402,918","17,652","65,201","13,725",0.44,0.17,0.06
0.59,835,417,0.33,"403,753","16,817","65,618","13,308",0.44,0.17,0.06
0.6,812,418,0.34,"404,565","16,005","66,036","12,890",0.45,0.16,0.06
0.61,740,432,0.37,"405,305","15,265","66,468","12,458",0.45,0.16,0.06
0.62,730,449,0.38,"406,035","14,535","66,917","12,009",0.45,0.15,0.05
0.63,655,461,0.41,"406,690","13,880","67,378","11,548",0.45,0.15,0.05
0.64,711,384,0.35,"407,401","13,169","67,762","11,164",0.46,0.14,0.05
0.65,645,398,0.38,"408,046","12,524","68,160","10,766",0.46,0.14,0.05
0.66,553,370,0.40,"408,599","11,971","68,530","10,396",0.46,0.13,0.04
0.67,561,382,0.41,"409,160","11,410","68,912","10,014",0.47,0.13,0.04
0.68,542,342,0.39,"409,702","10,868","69,254","9,672",0.47,0.12,0.04
0.69,502,337,0.40,"410,204","10,366","69,591","9,335",0.47,0.12,0.04
0.7,535,351,0.40,"410,739","9,831","69,942","8,984",0.48,0.11,0.04
0.71,461,334,0.42,"411,200","9,370","70,276","8,650",0.48,0.11,0.04
0.72,475,309,0.39,"411,675","8,895","70,585","8,341",0.48,0.11,0.03
0.73,419,333,0.44,"412,094","8,476","70,918","8,008",0.49,0.10,0.03
0.74,437,310,0.41,"412,531","8,039","71,228","7,698",0.49,0.10,0.03
0.75,413,276,0.40,"412,944","7,626","71,504","7,422",0.49,0.09,0.03
0.76,428,329,0.43,"413,372","7,198","71,833","7,093",0.50,0.09,0.03
0.77,384,272,0.41,"413,756","6,814","72,105","6,821",0.50,0.09,0.03
0.78,346,317,0.48,"414,102","6,468","72,422","6,504",0.50,0.08,0.03
0.79,383,286,0.43,"414,485","6,085","72,708","6,218",0.51,0.08,0.02
0.8,326,273,0.46,"414,811","5,759","72,981","5,945",0.51,0.08,0.02
0.81,332,277,0.45,"415,143","5,427","73,258","5,668",0.51,0.07,0.02
0.82,300,264,0.47,"415,443","5,127","73,522","5,404",0.51,0.07,0.02
