p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,2,0,0.00,2,"420,568",0,"78,926",0.16,1.00,1.00
0.01,2,0,0.00,4,"420,566",0,"78,926",0.16,1.00,1.00
0.02,23,0,0.00,27,"420,543",0,"78,926",0.16,1.00,1.00
0.03,65,0,0.00,92,"420,478",0,"78,926",0.16,1.00,1.00
0.04,41,1,0.02,133,"420,437",1,"78,925",0.16,1.00,1.00
0.05,86,5,0.05,219,"420,351",6,"78,920",0.16,1.00,1.00
0.06,136,8,0.06,355,"420,215",14,"78,912",0.16,1.00,1.00
0.07,207,7,0.03,562,"420,008",21,"78,905",0.16,1.00,1.00
0.08,649,26,0.04,"1,211","419,359",47,"78,879",0.16,1.00,1.00
0.09,808,41,0.05,"2,019","418,551",88,"78,838",0.16,1.00,1.00
0.1,"1,296",78,0.06,"3,315","417,255",166,"78,760",0.16,1.00,0.99
0.11,"3,333",153,0.04,"6,648","413,922",319,"78,607",0.16,1.00,0.99
0.12,"3,318",175,0.05,"9,966","410,604",494,"78,432",0.16,0.99,0.98
0.13,"5,049",280,0.05,"15,015","405,555",774,"78,152",0.16,0.99,0.97
0.14,"6,766",414,0.06,"21,781","398,789","1,188","77,738",0.16,0.98,0.95
0.15,"6,689",329,0.05,"28,470","392,100","1,517","77,409",0.16,0.98,0.94
0.16,"7,059",457,0.06,"35,529","385,041","1,974","76,952",0.17,0.97,0.92
0.17,"7,377",494,0.06,"42,906","377,664","2,468","76,458",0.17,0.97,0.91
0.18,"7,733",535,0.06,"50,639","369,931","3,003","75,923",0.17,0.96,0.89
0.19,"6,342",453,0.07,"56,981","363,589","3,456","75,470",0.17,0.96,0.88
0.2,"6,031",452,0.07,"63,012","357,558","3,908","75,018",0.17,0.95,0.87
0.21,"4,915",416,0.08,"67,927","352,643","4,324","74,602",0.17,0.95,0.86
0.22,"4,147",314,0.07,"72,074","348,496","4,638","74,288",0.18,0.94,0.85
0.23,"3,613",296,0.08,"75,687","344,883","4,934","73,992",0.18,0.94,0.84
0.24,"2,963",237,0.07,"78,650","341,920","5,171","73,755",0.18,0.93,0.83
0.25,"3,355",331,0.09,"82,005","338,565","5,502","73,424",0.18,0.93,0.82
