p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"2,678",14,0.01,"2,678","177,567",14,"33,811",0.16,1.00,0.99
0.05,"4,411",43,0.01,"7,089","173,156",57,"33,768",0.16,1.00,0.97
0.1,"6,966",116,0.02,"14,055","166,190",173,"33,652",0.17,0.99,0.93
0.15,"9,548",222,0.02,"23,603","156,642",395,"33,430",0.18,0.99,0.89
0.2,"11,773",415,0.03,"35,376","144,869",810,"33,015",0.19,0.98,0.83
0.25,"13,615",646,0.05,"48,991","131,254","1,456","32,369",0.20,0.96,0.76
0.3,"14,505",863,0.06,"63,496","116,749","2,319","31,506",0.21,0.93,0.69
0.35,"15,348","1,273",0.08,"78,844","101,401","3,592","30,233",0.23,0.89,0.61
0.4,"15,537","1,600",0.09,"94,381","85,864","5,192","28,633",0.25,0.85,0.53
0.45,"15,162","1,952",0.11,"109,543","70,702","7,144","26,681",0.27,0.79,0.45
0.5,"14,017","2,328",0.14,"123,560","56,685","9,472","24,353",0.30,0.72,0.38
0.55,"12,859","2,626",0.17,"136,419","43,826","12,098","21,727",0.33,0.64,0.31
0.6,"11,407","2,771",0.20,"147,826","32,419","14,869","18,956",0.37,0.56,0.24
0.65,"9,579","2,986",0.24,"157,405","22,840","17,855","15,970",0.41,0.47,0.18
0.7,"7,570","3,055",0.29,"164,975","15,270","20,910","12,915",0.46,0.38,0.13
0.75,"5,758","2,877",0.33,"170,733","9,512","23,787","10,038",0.51,0.30,0.09
0.8,"3,997","2,727",0.41,"174,730","5,515","26,514","7,311",0.57,0.22,0.06
0.85,"2,667","2,330",0.47,"177,397","2,848","28,844","4,981",0.64,0.15,0.04
0.9,"1,509","1,918",0.56,"178,906","1,339","30,762","3,063",0.70,0.09,0.02
0.95,815,"1,497",0.65,"179,721",524,"32,259","1,566",0.75,0.05,0.01
1.0,524,"1,566",0.75,"180,245",0,"33,825",0,nan,0.00,0.00
