p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,0,0,nan,0,"420,570",0,"78,926",0.16,1.00,1.00
0.05,"51,195","3,195",0.06,"51,195","369,375","3,195","75,731",0.17,0.96,0.89
0.1,"24,738","1,735",0.07,"75,933","344,637","4,930","73,996",0.18,0.94,0.84
0.15,"2,661",211,0.07,"78,594","341,976","5,141","73,785",0.18,0.93,0.83
0.2,"6,831",687,0.09,"85,425","335,145","5,828","73,098",0.18,0.93,0.82
0.25,"3,471",403,0.10,"88,896","331,674","6,231","72,695",0.18,0.92,0.81
0.3,"37,034","4,269",0.10,"125,930","294,640","10,500","68,426",0.19,0.87,0.73
0.35,"31,079","4,058",0.12,"157,009","263,561","14,558","64,368",0.20,0.82,0.66
0.4,"6,815","1,167",0.15,"163,824","256,746","15,725","63,201",0.20,0.80,0.64
0.45,"53,319","8,051",0.13,"217,143","203,427","23,776","55,150",0.21,0.70,0.52
0.5,"24,553","4,340",0.15,"241,696","178,874","28,116","50,810",0.22,0.64,0.46
0.55,"47,536","9,263",0.16,"289,232","131,338","37,379","41,547",0.24,0.53,0.35
0.6,"32,664","7,526",0.19,"321,896","98,674","44,905","34,021",0.26,0.43,0.27
0.65,"13,524","3,552",0.21,"335,420","85,150","48,457","30,469",0.26,0.39,0.23
0.7,"3,691","1,140",0.24,"339,111","81,459","49,597","29,329",0.26,0.37,0.22
0.75,"31,521","9,344",0.23,"370,632","49,938","58,941","19,985",0.29,0.25,0.14
0.8,"26,320","9,583",0.27,"396,952","23,618","68,524","10,402",0.31,0.13,0.07
0.85,"6,968","2,937",0.30,"403,920","16,650","71,461","7,465",0.31,0.09,0.05
0.9,"5,183","2,070",0.29,"409,103","11,467","73,531","5,395",0.32,0.07,0.03
0.95,"4,597","1,963",0.30,"413,700","6,870","75,494","3,432",0.33,0.04,0.02
1.0,"6,870","3,432",0.33,"420,570",0,"78,926",0,nan,0.00,0.00
