p,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}$
0.0,"10,515","1,002",0.09,"10,515","410,055","1,002","77,924",0.16,0.99,0.98
0.01,"1,310",140,0.10,"11,825","408,745","1,142","77,784",0.16,0.99,0.97
0.02,"1,401",128,0.08,"13,226","407,344","1,270","77,656",0.16,0.98,0.97
0.03,"1,511",176,0.10,"14,737","405,833","1,446","77,480",0.16,0.98,0.97
0.04,"1,576",198,0.11,"16,313","404,257","1,644","77,282",0.16,0.98,0.96
0.05,"1,742",225,0.11,"18,055","402,515","1,869","77,057",0.16,0.98,0.96
0.06,"1,799",220,0.11,"19,854","400,716","2,089","76,837",0.16,0.97,0.96
0.07,"1,932",237,0.11,"21,786","398,784","2,326","76,600",0.16,0.97,0.95
0.08,"1,965",257,0.12,"23,751","396,819","2,583","76,343",0.16,0.97,0.95
0.09,"2,135",298,0.12,"25,886","394,684","2,881","76,045",0.16,0.96,0.94
0.1,"2,230",274,0.11,"28,116","392,454","3,155","75,771",0.16,0.96,0.94
0.11,"2,367",312,0.12,"30,483","390,087","3,467","75,459",0.16,0.96,0.93
0.12,"2,379",302,0.11,"32,862","387,708","3,769","75,157",0.16,0.95,0.93
0.13,"2,579",365,0.12,"35,441","385,129","4,134","74,792",0.16,0.95,0.92
0.14,"2,612",396,0.13,"38,053","382,517","4,530","74,396",0.16,0.94,0.91
0.15,"2,783",391,0.12,"40,836","379,734","4,921","74,005",0.16,0.94,0.91
0.16,"2,944",425,0.13,"43,780","376,790","5,346","73,580",0.16,0.93,0.90
0.17,"3,227",424,0.12,"47,007","373,563","5,770","73,156",0.16,0.93,0.89
0.18,"3,537",425,0.11,"50,544","370,026","6,195","72,731",0.16,0.92,0.89
0.19,"3,663",523,0.12,"54,207","366,363","6,718","72,208",0.16,0.91,0.88
0.2,"3,827",550,0.13,"58,034","362,536","7,268","71,658",0.17,0.91,0.87
0.21,"4,077",576,0.12,"62,111","358,459","7,844","71,082",0.17,0.90,0.86
0.22,"4,482",636,0.12,"66,593","353,977","8,480","70,446",0.17,0.89,0.85
0.23,"5,029",649,0.11,"71,622","348,948","9,129","69,797",0.17,0.88,0.84
0.24,"5,736",768,0.12,"77,358","343,212","9,897","69,029",0.17,0.87,0.83
0.25,"6,233",751,0.11,"83,591","336,979","10,648","68,278",0.17,0.87,0.81
0.26,"6,605",821,0.11,"90,196","330,374","11,469","67,457",0.17,0.85,0.80
0.27,"6,707",873,0.12,"96,903","323,667","12,342","66,584",0.17,0.84,0.78
0.28,"6,899",938,0.12,"103,802","316,768","13,280","65,646",0.17,0.83,0.77
0.29,"7,401","1,059",0.13,"111,203","309,367","14,339","64,587",0.17,0.82,0.75
0.3,"8,277","1,093",0.12,"119,480","301,090","15,432","63,494",0.17,0.80,0.73
0.31,"8,739","1,177",0.12,"128,219","292,351","16,609","62,317",0.18,0.79,0.71
0.32,"9,229","1,330",0.13,"137,448","283,122","17,939","60,987",0.18,0.77,0.69
0.33,"9,545","1,322",0.12,"146,993","273,577","19,261","59,665",0.18,0.76,0.67
0.34,"9,840","1,504",0.13,"156,833","263,737","20,765","58,161",0.18,0.74,0.64
0.35,"9,824","1,479",0.13,"166,657","253,913","22,244","56,682",0.18,0.72,0.62
0.36,"9,893","1,551",0.14,"176,550","244,020","23,795","55,131",0.18,0.70,0.60
0.37,"9,777","1,524",0.13,"186,327","234,243","25,319","53,607",0.19,0.68,0.58
0.38,"9,986","1,654",0.14,"196,313","224,257","26,973","51,953",0.19,0.66,0.55
0.39,"10,388","1,600",0.13,"206,701","213,869","28,573","50,353",0.19,0.64,0.53
0.4,"10,649","1,695",0.14,"217,350","203,220","30,268","48,658",0.19,0.62,0.50
0.41,"10,680","1,648",0.13,"228,030","192,540","31,916","47,010",0.20,0.60,0.48
0.42,"10,166","1,586",0.13,"238,196","182,374","33,502","45,424",0.20,0.58,0.46
0.43,"9,676","1,577",0.14,"247,872","172,698","35,079","43,847",0.20,0.56,0.43
0.44,"9,472","1,571",0.14,"257,344","163,226","36,650","42,276",0.21,0.54,0.41
0.45,"9,678","1,667",0.15,"267,022","153,548","38,317","40,609",0.21,0.51,0.39
0.46,"9,606","1,645",0.15,"276,628","143,942","39,962","38,964",0.21,0.49,0.37
0.47,"9,539","1,649",0.15,"286,167","134,403","41,611","37,315",0.22,0.47,0.34
0.48,"9,027","1,672",0.16,"295,194","125,376","43,283","35,643",0.22,0.45,0.32
0.49,"8,336","1,554",0.16,"303,530","117,040","44,837","34,089",0.23,0.43,0.30
0.5,"7,598","1,552",0.17,"311,128","109,442","46,389","32,537",0.23,0.41,0.28
0.51,"7,014","1,477",0.17,"318,142","102,428","47,866","31,060",0.23,0.39,0.27
0.52,"6,782","1,515",0.18,"324,924","95,646","49,381","29,545",0.24,0.37,0.25
0.53,"6,163","1,472",0.19,"331,087","89,483","50,853","28,073",0.24,0.36,0.24
0.54,"5,718","1,389",0.20,"336,805","83,765","52,242","26,684",0.24,0.34,0.22
0.55,"5,173","1,239",0.19,"341,978","78,592","53,481","25,445",0.24,0.32,0.21
0.56,"4,506","1,158",0.20,"346,484","74,086","54,639","24,287",0.25,0.31,0.20
0.57,"4,085","1,107",0.21,"350,569","70,001","55,746","23,180",0.25,0.29,0.19
0.58,"3,611","1,037",0.22,"354,180","66,390","56,783","22,143",0.25,0.28,0.18
0.59,"3,513",972,0.22,"357,693","62,877","57,755","21,171",0.25,0.27,0.17
0.6,"3,346",925,0.22,"361,039","59,531","58,680","20,246",0.25,0.26,0.16
0.61,"3,208",942,0.23,"364,247","56,323","59,622","19,304",0.26,0.24,0.15
0.62,"3,021",834,0.22,"367,268","53,302","60,456","18,470",0.26,0.23,0.14
0.63,"2,690",808,0.23,"369,958","50,612","61,264","17,662",0.26,0.22,0.14
0.64,"2,593",809,0.24,"372,551","48,019","62,073","16,853",0.26,0.21,0.13
0.65,"2,576",771,0.23,"375,127","45,443","62,844","16,082",0.26,0.20,0.12
0.66,"2,363",694,0.23,"377,490","43,080","63,538","15,388",0.26,0.19,0.12
0.67,"2,296",703,0.23,"379,786","40,784","64,241","14,685",0.26,0.19,0.11
0.68,"2,224",670,0.23,"382,010","38,560","64,911","14,015",0.27,0.18,0.11
0.69,"2,134",697,0.25,"384,144","36,426","65,608","13,318",0.27,0.17,0.10
0.7,"2,025",636,0.24,"386,169","34,401","66,244","12,682",0.27,0.16,0.09
0.71,"1,932",703,0.27,"388,101","32,469","66,947","11,979",0.27,0.15,0.09
0.72,"1,734",596,0.26,"389,835","30,735","67,543","11,383",0.27,0.14,0.08
0.73,"1,729",610,0.26,"391,564","29,006","68,153","10,773",0.27,0.14,0.08
0.74,"1,647",537,0.25,"393,211","27,359","68,690","10,236",0.27,0.13,0.08
0.75,"1,647",519,0.24,"394,858","25,712","69,209","9,717",0.27,0.12,0.07
0.76,"1,533",513,0.25,"396,391","24,179","69,722","9,204",0.28,0.12,0.07
0.77,"1,510",501,0.25,"397,901","22,669","70,223","8,703",0.28,0.11,0.06
0.78,"1,408",489,0.26,"399,309","21,261","70,712","8,214",0.28,0.10,0.06
0.79,"1,434",420,0.23,"400,743","19,827","71,132","7,794",0.28,0.10,0.06
0.8,"1,263",398,0.24,"402,006","18,564","71,530","7,396",0.28,0.09,0.05
0.81,"1,315",404,0.24,"403,321","17,249","71,934","6,992",0.29,0.09,0.05
0.82,"1,245",342,0.22,"404,566","16,004","72,276","6,650",0.29,0.08,0.05
0.83,"1,090",360,0.25,"405,656","14,914","72,636","6,290",0.30,0.08,0.04
0.84,"1,120",366,0.25,"406,776","13,794","73,002","5,924",0.30,0.08,0.04
0.85,"1,050",349,0.25,"407,826","12,744","73,351","5,575",0.30,0.07,0.04
0.86,983,348,0.26,"408,809","11,761","73,699","5,227",0.31,0.07,0.03
0.87,879,304,0.26,"409,688","10,882","74,003","4,923",0.31,0.06,0.03
0.88,853,300,0.26,"410,541","10,029","74,303","4,623",0.32,0.06,0.03
0.89,807,299,0.27,"411,348","9,222","74,602","4,324",0.32,0.05,0.03
0.9,653,292,0.31,"412,001","8,569","74,894","4,032",0.32,0.05,0.03
0.91,697,284,0.29,"412,698","7,872","75,178","3,748",0.32,0.05,0.02
0.92,636,235,0.27,"413,334","7,236","75,413","3,513",0.33,0.04,0.02
0.93,544,247,0.31,"413,878","6,692","75,660","3,266",0.33,0.04,0.02
0.94,499,202,0.29,"414,377","6,193","75,862","3,064",0.33,0.04,0.02
0.95,491,207,0.30,"414,868","5,702","76,069","2,857",0.33,0.04,0.02
0.96,395,195,0.33,"415,263","5,307","76,264","2,662",0.33,0.03,0.02
0.97,407,170,0.29,"415,670","4,900","76,434","2,492",0.34,0.03,0.01
